PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
0,3558240490,35.2558,-4.413212,206.09683,-1.8436141,-0.3409093,1.4934597,-2.6858554,-0.23227507,1.9934046,0.0,0.0,0.0,0.0,0.0,0.0
1,3558257157,35.29413,-4.421055,206.05133,-1.5540385,-0.3286161,1.3697042,-2.6428585,-0.22013831,2.0291364,-0.025901,-0.005477,0.022828,-0.044048,-0.003669,0.033819
2,3558273824,35.334488,-4.4292946,206.00357,-1.2394266,-0.31522194,1.2352948,-2.5935075,-0.2101742,2.0673616,-0.046558,-0.010731,0.043416,-0.087273,-0.007172,0.068275
3,3558290491,35.37625,-4.437771,205.95422,-0.9043217,-0.30092257,1.0921733,-2.5384166,-0.20287389,2.1075568,-0.06163,-0.015746,0.061619,-0.12958,-0.010553,0.103401
4,3558307158,35.431686,-4.449085,205.88861,-0.45638084,-0.281768,0.90089035,-2.4652588,-0.18831015,2.1603527,-0.069236,-0.020442,0.076634,-0.170668,-0.013692,0.139407
5,3558323825,35.498108,-4.462696,205.80997,0.08561993,-0.2585563,0.6694722,-2.3761778,-0.16899055,2.223518,-0.067809,-0.024751,0.087792,-0.210271,-0.016509,0.176466
6,3558340492,35.55536,-4.4738274,205.74057,0.4429016,-0.24371985,0.5170188,-2.321901,-0.16200393,2.265172,-0.060427,-0.028813,0.096409,-0.248969,-0.019209,0.214219
7,3558357159,35.603256,-4.482441,205.68045,0.6017771,-0.23789361,0.4493804,-2.3054411,-0.16777527,2.2837217,-0.050397,-0.032778,0.103899,-0.287393,-0.022005,0.252281
8,3558373826,35.64981,-4.4903984,205.62091,0.6832628,-0.23565838,0.4148662,-2.3039153,-0.1798734,2.2929187,-0.039009,-0.036706,0.110813,-0.325792,-0.025003,0.290496
9,3558390493,35.68991,-4.496502,205.5675,0.61287785,-0.24034557,0.4452963,-2.3310256,-0.20279169,2.2842178,-0.028794,-0.040712,0.118235,-0.364642,-0.028383,0.328566
10,3558407160,35.73883,-4.5042458,205.50305,0.57844543,-0.24362901,0.46043038,-2.3537943,-0.22394824,2.279085,-0.019153,-0.044772,0.125909,-0.403872,-0.032115,0.366551
11,3558423827,35.79744,-4.513813,205.42651,0.59016705,-0.2450594,0.45591688,-2.3703573,-0.24282485,2.2786434,-0.009317,-0.048856,0.133508,-0.443378,-0.036162,0.404528
12,3558440494,35.85396,-4.5224648,205.35095,0.48977184,-0.25168437,0.49937534,-2.4091,-0.2696014,2.2647488,-0.001154,-0.053051,0.141831,-0.48353,-0.040655,0.442274
13,3558457161,35.91176,-4.530941,205.27264,0.31608868,-0.2617889,0.57422066,-2.463254,-0.30170476,2.2418077,0.004114,-0.057414,0.151401,-0.524584,-0.045683,0.479637
14,3558473828,35.966904,-4.5401344,205.20181,0.23340416,-0.2667784,0.6108215,-2.4921687,-0.3130256,2.2243567,0.008004,-0.06186,0.161581,-0.56612,-0.0509,0.51671
15,3558490495,36.017624,-4.5498238,205.14099,0.23680878,-0.2667479,0.61133575,-2.495684,-0.30224293,2.211363,0.011951,-0.066306,0.17177,-0.607715,-0.055937,0.553566
16,3558507162,36.0681,-4.5600624,205.0827,0.27347183,-0.26466483,0.5980797,-2.488717,-0.27995872,2.1987185,0.016509,-0.070717,0.181738,-0.649194,-0.060603,0.590211
