PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0,2283364588,83.78012085,-6.36088562,108.0187531,0,0,0,0,0,0, 
1,2283381255,84.89263153,-6.738101959,108.0794907,1.420337081,9.649003029,0.358813524,11.55592346,0.307653457,2.381207228, 
2,2283397922,85.88182068,-7.151210308,108.2652969,1.523165822,9.330459595,0.463885844,11.09445381,1.666670442,2.601355076, 
3,2283414589,86.56337738,-7.554811001,108.4225235,1.628382087,9.1975317,0.56931442,12.18988323,2.046609402,2.583951473, 
4,2283431256,87.02121735,-7.918896675,108.5873566,1.77557826,9.281567574,0.639854074,13.78535938,1.668790102,1.816857219, 
5,2283447923,87.35612488,-8.247449875,108.7723999,1.808837652,9.499568939,0.603760064,15.36946297,1.245290399,0.981172144, 
6,2283464590,87.64050293,-8.525343895,108.9456863,1.822346568,9.72527504,0.558991671,16.27379036,0.612457752,0.566470146, 
7,2283481257,87.9179306,-8.76184845,109.1016388,1.884887457,10.02101517,0.484536678,17.51620293,0.201719418,0.878228307, 
8,2283497924,88.1696167,-8.967544556,109.254776,1.915779591,10.206707,0.545201182,16.48949051,0.527538836,1.23165822, 
9,2283514591,88.35272217,-9.151959419,109.38974,1.871194482,10.27721977,0.670978963,13.23964691,0.77264595,1.758837938, 
10,2283531258,88.46932983,-9.313815117,109.4890289,1.800105691,10.06841564,0.817712307,10.40783882,0.465690315,2.149661779, 
11,2283547925,88.53813934,-9.451164246,109.5695343,1.786151171,9.738731384,0.868175328,8.768868446,-0.378773451,2.171201944, 
12,2283564592,88.60055542,-9.574276924,109.6322861,1.885807276,9.417821884,0.914741099,9.228219986,-1.162989736,2.309254646, 
13,2283581259,88.67690277,-9.684902191,109.6730957,1.964010119,9.204730988,0.941997707,10.63220787,-1.909811854,1.886837244, 
14,2283597926,88.76790619,-9.782329559,109.7216492,2.008994579,9.121564865,0.956779778,11.92574024,-2.077812195,1.158783078, 
15,2283614593,88.86981964,-9.865535736,109.7551041,2.02349329,9.127951622,0.908661842,12.7702055,-2.471787214,0.322515309, 
16,2283631260,88.96615601,-9.935622215,109.779892,1.971028328,9.226530075,0.851972163,12.40497971,-2.695373058,-0.382212102, 
17,2283647927,89.03981781,-9.985291481,109.7633286,1.975718617,9.2983284,0.84948802,10.77375793,-3.307414532,-1.361411691, 
18,2283664594,89.07832336,-10.01734829,109.746109,1.912949443,9.369545937,0.813418984,8.366826057,-3.975316048,-2.168659687, 
19,2283681261,89.08520508,-10.02966404,109.7068787,1.951493382,9.487163544,0.726137638,6.127865314,-4.550168037,-3.022421122, 
20,2283697928,89.06298828,-10.02290726,109.6733856,1.93830812,9.537905693,0.654873371,3.985611677,-4.820835114,-3.905591488, 
