PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1544,165548111,161.284256,-75.67591095,-47.79098511,9.871244431,0.567258716,-3.106813192,-1.032211185,8.662177086,1.002122641, 
1545,165564778,160.799408,-75.88710785,-47.32144165,9.553694725,0.301816165,-2.785533667,-1.460020781,13.73985195,-0.796485007, 
1546,165581445,160.173111,-76.11180115,-46.67905807,9.259366989,0.332093686,-2.411713362,0.147567704,15.34063911,-2.656327724, 
1547,165598112,159.4871521,-76.32685852,-45.93107605,9.253890991,0.550150633,-2.444712639,2.758233786,15.32114601,-3.958081007, 
1548,165614779,158.6857605,-76.55282593,-45.07209778,9.391669273,0.856589496,-2.291463375,2.346779108,16.50219154,-4.822908878, 
1549,165631446,157.8492737,-76.77764893,-44.18292618,9.263532639,1.021617532,-2.058520794,2.056048632,16.61302757,-4.809935093, 
1550,165648113,157.0443573,-76.98020935,-43.34518814,9.3887043,1.175898671,-1.747496128,0.986320436,15.12611961,-4.250348568, 
1551,165664780,156.3764801,-77.1344986,-42.65094757,9.466439247,1.193697929,-1.70263803,0.851763606,11.71806049,-3.28071332, 
1552,165681447,155.8106232,-77.25479126,-42.06626892,9.558362961,1.292786121,-1.995346904,0.585083842,9.283555984,-2.551454306, 
1553,165698114,155.2555237,-77.37744141,-41.51146698,9.741186142,1.09124589,-2.249355316,-0.501195848,9.254343987,-1.97456646, 
1554,165714781,154.5919189,-77.52046967,-40.86668777,9.914826393,0.703939319,-2.367947817,-1.727839589,10.86739445,-2.34589982, 
1555,165731448,153.788269,-77.66042328,-40.09224319,9.969509125,0.882267952,-2.337370396,-2.509463072,11.44651222,-3.701286793, 
1556,165748115,152.7317963,-77.84492493,-39.02610779,10.32603931,0.644101143,-2.820605516,-0.546223283,15.52928543,-5.508547306, 
1557,165764782,151.5222473,-78.10353851,-37.76917267,9.515659332,0.744260013,-2.565412283,1.51656878,20.60547638,-5.006848812, 
1558,165781449,150.1216125,-78.39002991,-36.35239792,9.534518242,0.840595961,-2.307610989,-0.477107823,23.0022583,-5.110107899, 
1559,165798116,148.6578674,-78.67079926,-34.85221481,9.540940285,1.299456716,-1.823181629,0.721575201,23.16068649,-5.201136112, 
1560,165814783,147.1836243,-78.93558502,-33.35228729,9.538734436,1.235777855,-1.729367971,0.165509567,22.29553986,-4.742885113, 
1561,165831450,145.6226654,-79.17718506,-31.78413582,9.528597832,0.76072371,-1.975659966,-0.942824304,21.51248932,-5.22932148, 
1562,165848117,143.9305878,-79.41820526,-30.10294914,9.511120796,0.817751348,-1.561190248,-2.073358059,22.17351532,-5.336434364, 
1563,165864784,142.1137543,-79.64503479,-28.30602837,9.291460037,1.053614616,-0.892478287,-2.650221348,22.21464157,-5.836716175, 
1564,165881451,140.550766,-79.80487823,-26.67420197,9.06626606,0.951967597,-0.883277297,2.896966934,17.9556427,-6.021163464, 
1565,165898118,139.2008057,-79.91610718,-25.20789909,9.205989838,1.18880558,-1.211553335,5.944137573,14.64526653,-5.914509296, 
