PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
57,2096570638,-150.5741425,-18.75451469,137.5095062,3.484120607,-4.346380711,-8.117092133,-0.157966316,-2.795280457,-1.875502706
58,2096587305,-150.4739532,-18.74518776,137.5303497,3.429462671,-4.40460825,-8.323643684,6.96345377,-1.458688259,-0.341743916
59,2096603972,-150.4110718,-18.74437714,137.5342255,3.534295559,-4.236330032,-7.943858147,4.501067162,-0.678775012,0.022084553
60,2096620639,-150.40802,-18.75368309,137.5196533,3.49652195,-4.347226143,-8.043025017,0.676745236,0.167372599,0.370686203
61,2096637306,-150.3699036,-18.76476479,137.4976654,3.334002495,-4.233834743,-8.205878258,2.592844009,0.510634005,0.818332255
62,2096653973,-150.3237,-18.77010727,137.4905548,3.299196005,-4.324577808,-7.984102249,3.232188463,0.032867495,0.674772978
63,2096670640,-150.3201141,-18.78267288,137.4900818,3.299861431,-4.419586182,-7.911242962,0.834160745,0.174159944,0.05410042
64,2096687307,-150.328064,-18.79885674,137.4970703,3.267762899,-4.521781445,-7.999897003,0.280324548,0.140197501,-0.436491609
65,2096703974,-150.3100128,-18.80803299,137.5048218,3.288233519,-4.44404459,-8.047158241,1.918858647,-0.362816691,-0.482492
66,2096720641,-150.2731628,-18.80890083,137.5043945,3.267008305,-4.182135105,-7.976819515,2.954674721,-0.670207441,-0.019363202
67,2096737308,-150.244873,-18.81415939,137.4987335,3.261249781,-4.20976162,-7.95789814,2.282981634,-0.179993242,0.309100479
68,2096753975,-150.2396698,-18.80776405,137.5050049,3.234208584,-4.349679947,-7.936143398,1.055685043,-0.997063994,0.292618692
69,2096770642,-150.2220001,-18.80205536,137.5086212,3.293779373,-4.369820118,-7.937091827,1.698621154,-0.806454182,0.536688447
70,2096787309,-150.1873169,-18.79390144,137.5058746,3.259231806,-4.420016766,-8.059755325,2.647923946,-0.834961176,0.789044023
71,2096803976,-150.1502838,-18.78253746,137.4953766,3.283810616,-4.252038002,-8.022824287,2.692439318,-0.857282698,1.126581073
72,2096820643,-150.1335144,-18.77888298,137.4714355,3.277807713,-4.212799072,-7.970856667,1.368467212,-0.273889393,1.218043923
73,2096837310,-150.1114807,-18.77692223,137.4516754,3.274806261,-4.303473949,-8.056567192,1.635479689,-0.095343277,1.335631728
74,2096853977,-150.0713959,-18.77095795,137.4326477,3.29572916,-4.249615669,-7.971858978,2.651458979,-0.184513912,1.658352137
75,2096870644,-150.0489502,-18.76959801,137.4071045,3.339894533,-4.273599148,-7.972579479,1.491600394,0.219584092,1.81896925
76,2096887311,-150.0375977,-18.77131081,137.3769379,3.311333418,-4.430169582,-8.052916527,0.819913566,0.396382093,1.775600076
77,2096903978,-150.020813,-18.76667595,137.3535919,3.306149483,-4.391205311,-7.997693539,1.263481021,-0.106612869,1.668865919
78,2096920645,-150.0078735,-18.7656517,137.3233948,3.351282597,-4.410448551,-7.990322113,1.020608425,0.098256715,1.597265601
79,2096937312,-149.9849243,-18.76100349,137.297821,3.2506423,-4.373344421,-8.015145302,1.717235565,-0.23677659,1.469009995
80,2096953979,-149.9508972,-18.74762726,137.280838,3.294405937,-4.179558277,-7.893761158,2.39593339,-0.700789094,1.70696497
81,2096970646,-149.9292755,-18.74427414,137.2567291,3.27616477,-4.360974789,-8.018751144,1.519217253,0.034538727,1.795783162
82,2096987313,-149.893631,-18.7381897,137.2351379,3.261373997,-4.39884901,-8.048130035,2.406998396,-0.166380093,1.779897094
83,2097003980,-149.864563,-18.73785591,137.2137451,3.347122431,-4.326209545,-8.002024651,2.059075356,0.071068838,1.497235417
84,2097020647,-149.8424225,-18.74110603,137.1902466,3.301353693,-4.436175823,-8.067721367,1.708437562,0.172405496,1.262610197
85,2097037314,-149.8132935,-18.73951912,137.1745758,3.330533981,-4.367990494,-7.951770782,2.264002323,-0.273748517,1.074331045
86,2097053981,-149.7930145,-18.74314499,137.1615448,3.385914326,-4.393200397,-8.004130363,1.691468835,0.057545327,1.03999722
87,2097070648,-149.7453766,-18.74520493,137.1428986,3.288713217,-4.347996712,-8.049968719,3.183120251,0.199458897,1.491401792
88,2097087315,-149.6976624,-18.74467087,137.1148529,3.358608484,-4.214624882,-7.967301846,3.076680899,0.247040898,1.885318995
89,2097103982,-149.6732025,-18.74942589,137.0800934,3.327580929,-4.280032158,-7.992344379,1.583031416,0.686766088,2.031957865
90,2097120649,-149.6526337,-18.74741554,137.0393219,3.325364351,-4.329009533,-7.925181389,1.371252656,0.322630405,2.230289698
91,2097137316,-149.6225891,-18.73616791,136.9973602,3.366760015,-4.326094627,-7.967401505,1.837147355,0.003483327,2.79670167
92,2097153983,-149.5941467,-18.71586418,136.9555817,3.314436674,-4.333226204,-8.033958435,1.705505013,-0.402004182,3.202529192
93,2097170650,-149.5935059,-18.69534302,136.924469,3.298222303,-4.4333148,-8.025774956,0.232851475,-0.686305106,2.754472971
94,2097187317,-149.6063385,-18.67303848,136.9013214,3.329467773,-4.428454399,-8.004887581,-0.419177443,-1.003902555,2.432444572
95,2097203984,-149.6072083,-18.64605713,136.8791351,3.309633255,-4.308945656,-7.950678825,0.407837421,-1.408467889,2.310937881
96,2097220651,-149.6175232,-18.61012459,136.8638458,3.315057278,-4.261284828,-7.747277737,0.01316493,-2.115404367,2.187824249
97,2097237318,-149.6413422,-18.57870102,136.853363,3.255004168,-4.385045528,-7.886740208,-0.771339238,-1.923283339,2.008259535
98,2097253985,-149.6369019,-18.53684044,136.8449097,3.203350782,-4.327321529,-7.963158607,0.975664437,-2.53862834,2.20922327
99,2097270652,-149.6006317,-18.51416206,136.8381195,3.229916096,-4.433832645,-8.139360428,2.842849731,-1.464790463,1.768678665
100,2097287319,-149.5799713,-18.46632767,136.8464355,3.266930342,-4.468848705,-7.81393671,2.29982233,-3.339896202,1.551073074
101,2097303986,-149.5458832,-18.42547989,136.8499451,3.352076769,-4.542804718,-7.968319893,2.985064507,-2.810405016,1.643163562
102,2097320653,-149.4734344,-18.37651634,136.8544312,3.226868629,-4.476463318,-7.982130527,5.414985657,-3.435924292,1.562707543
103,2097337320,-149.3859406,-18.32510948,136.8614044,3.278948069,-4.476651669,-7.902338028,6.335636139,-3.585048914,1.607850432
104,2097353987,-149.3058319,-18.2702446,136.8714752,3.288149118,-4.423023701,-7.869404316,5.910681248,-3.797486544,1.675429225
105,2097370654,-149.2345428,-18.21133232,136.8643494,3.35812068,-4.465981007,-7.996387959,5.028784752,-3.458771229,2.74737215
106,2097387321,-149.1253815,-18.14778137,136.8387756,3.342148304,-4.315895081,-8.122469902,7.013284206,-3.244470358,3.676563263
107,2097403988,-149.0072174,-18.09343147,136.7884521,3.231159925,-4.160427094,-8.208604813,7.151708126,-2.102925062,4.529120922
108,2097420655,-148.9272614,-18.07158852,136.7453461,3.169558525,-4.13907814,-8.067883492,5.092535496,-0.731594801,3.030751228
109,2097437322,-148.9303589,-18.06398964,136.7360687,3.273601055,-4.520338058,-7.997265816,0.699931085,-0.878323555,1.140751362
110,2097453989,-148.8802185,-18.05620956,136.7301025,3.281446695,-4.45569849,-8.052461624,3.917750359,-0.921045482,1.110227227
111,2097470656,-148.8151398,-18.03896713,136.7236481,3.30719018,-4.231977463,-8.019339561,4.78182745,-1.336624503,1.539976478
112,2097487323,-148.7801208,-18.02137947,136.7153931,3.253863811,-4.271329403,-8.027261734,3.016644955,-1.381216168,1.536870956
113,2097503990,-148.7665405,-18.00647163,136.7048645,3.241365194,-4.329411507,-7.987508297,1.739063859,-1.224018097,1.505309463
114,2097520657,-148.7635651,-18.00125694,136.6921387,3.250626087,-4.523753643,-8.091225624,1.12195158,-0.733451724,1.217589378
115,2097537324,-148.7600555,-17.99743652,136.6870117,3.257768869,-4.518835545,-8.00959301,1.253677607,-0.802016973,0.953932166
116,2097553991,-148.767746,-17.99507523,136.6841278,3.299592495,-4.48309803,-7.95692873,0.659206867,-0.843778431,0.737594545
117,2097570658,-148.7599335,-17.99461555,136.6825104,3.298270702,-4.484334946,-7.956314564,1.574380517,-0.716348648,0.752942801
118,2097587325,-148.7486572,-17.99712563,136.685257,3.272544146,-4.430723667,-7.940776348,1.850901723,-0.667761445,0.514495075
119,2097603992,-148.7421875,-17.99936867,136.6859436,3.283311844,-4.470067024,-7.920336246,1.582698464,-0.703805029,0.512164354
120,2097620659,-148.7345428,-18.00510216,136.6777496,3.244860888,-4.462967396,-7.924537182,1.65125072,-0.515346766,0.444700509
121,2097637326,-148.7333221,-18.01680374,136.6781769,3.277243376,-4.573550224,-7.922633648,1.311133385,-0.275643885,0.170599803
122,2097653993,-148.7269287,-18.02614594,136.6851196,3.297562599,-4.526102066,-7.925708771,1.717306018,-0.549386024,0.011461684
123,2097670660,-148.7183075,-18.03486633,136.697998,3.304498672,-4.475996494,-7.911749363,1.918659925,-0.687310338,-0.116864324
124,2097687327,-148.7120514,-18.04206276,136.7104797,3.266230583,-4.436001301,-7.991122723,1.80607295,-0.809502184,-0.1159871
125,2097703994,-148.6925507,-18.0481472,136.7171326,3.277720451,-4.386556149,-7.917644501,2.523599863,-0.726337612,0.169319138
126,2097720661,-148.6859436,-18.05511093,136.7120209,3.209080935,-4.47417593,-7.964944363,1.678880334,-0.555296123,0.3757447
127,2097737328,-148.6776123,-18.06301689,136.7102203,3.202625275,-4.452718258,-7.968040943,1.795731902,-0.513733089,0.345207959
128,2097753995,-148.6732025,-18.07080269,136.714386,3.219977379,-4.453166008,-7.932632923,1.640819907,-0.629483283,0.181946203
129,2097770662,-148.6746368,-18.06984711,136.72789,3.251909018,-4.444073677,-7.901463509,1.405772209,-1.246736407,0.188746378
130,2097787329,-148.6828308,-18.06262016,136.7416992,3.290858984,-4.459387779,-7.950871944,1.028343558,-1.605826616,0.344381928
131,2097803996,-148.7042389,-18.05340958,136.7535706,3.301134825,-4.484257698,-7.98917532,0.26749903,-1.747503161,0.361920267
132,2097820663,-148.7233276,-18.04285049,136.7644653,3.243083477,-4.456779003,-7.993029594,0.462283581,-1.895102859,0.295621783
133,2097837330,-148.7385254,-18.03092003,136.7805634,3.255428791,-4.462930679,-7.886036396,0.756061316,-2.046858072,0.220064342
134,2097853997,-148.752594,-18.02295685,136.7996216,3.244265318,-4.436441422,-7.987629414,0.868885279,-1.909497261,0.004994477
135,2097870664,-148.7663727,-18.01268959,136.8255157,3.23286581,-4.445508003,-7.986712933,0.984116852,-2.167762995,-0.137431338
136,2097887331,-148.7559967,-18.00785255,136.8396454,3.27649188,-4.458100319,-7.994346142,2.263503075,-1.602612257,0.181241885
137,2097903998,-148.717514,-17.99253273,136.8631744,3.087694645,-4.595201015,-7.942475319,4.163811207,-2.473072529,-0.021553088
138,2097920665,-148.7262573,-17.98264885,136.9039917,3.393305779,-4.618821144,-7.745077133,1.723606706,-2.81744194,-1.220963836
139,2097937332,-148.6995697,-17.97879028,136.9476776,3.323608637,-4.790315151,-7.986035824,3.859936237,-2.547112703,-1.43366456
140,2097953999,-148.6130829,-17.95817184,136.981781,3.324065924,-4.442072868,-7.95106411,7.292787552,-3.179240704,-0.513918936
141,2097970666,-148.5131989,-17.93598557,136.9865265,3.395373344,-4.188249111,-8.120491982,7.491696358,-2.277929783,1.173759699
142,2097987333,-148.4022369,-17.90437889,136.9382782,3.284490824,-4.04061985,-8.205176353,7.228698254,-1.218940496,4.01645565
143,2098004000,-148.3124084,-17.88507843,136.8760834,3.060251713,-3.999041796,-7.999468327,5.796192646,-0.248321533,4.200764656
144,2098020667,-148.3199158,-17.89924622,136.8366241,3.103774071,-4.480102062,-7.939059734,0.440781742,0.738683105,1.97700572
145,2098037334,-148.3316345,-17.90929794,136.828064,3.152607203,-4.886332989,-7.928019047,0.785157204,-0.421604246,0.571969986
146,2098054001,-148.2939453,-17.92699623,136.8329773,3.224252701,-4.63512516,-8.000751495,3.964679718,-0.399667054,-0.266378522
147,2098070668,-148.2698364,-17.94803238,136.8452759,3.31246829,-4.47861433,-8.107046127,3.153345823,-0.228305191,-0.361158252
148,2098087335,-148.2510376,-17.97103119,136.8482971,3.305098772,-4.460575581,-8.133481979,2.770974159,-0.002759769,-0.198812157
149,2098104002,-148.2330627,-17.99328041,136.8474884,3.309185743,-4.423405647,-7.943219185,2.7412889,-0.045007918,-0.163607523
150,2098120669,-148.2329102,-18.01193619,136.8475342,3.31273818,-4.487589359,-7.852219105,1.713451266,-0.282155931,-0.112369329
151,2098137336,-148.2385712,-18.02806473,136.8499756,3.305794001,-4.462386131,-7.833023548,1.39133966,-0.447530717,-0.067054048
152,2098154003,-148.254425,-18.04440117,136.851059,3.302945614,-4.455088615,-7.899312496,0.716611326,-0.328482896,0.12744239
153,2098170670,-148.2813873,-18.06075668,136.8544769,3.265603065,-4.522357464,-7.965201378,0.071337767,-0.352597207,0.108847566
154,2098187337,-148.3008575,-18.07748985,136.8521576,3.292917967,-4.505130768,-7.905692577,0.462450087,-0.226640359,0.283404529
155,2098204004,-148.32547,-18.09687614,136.8508301,3.292467356,-4.575077534,-7.922740459,0.199087486,-0.157742202,0.111031033
156,2098220671,-148.3361511,-18.11459351,136.8520813,3.310455322,-4.575080395,-7.911142349,1.106186986,-0.354460567,4.48E-04
157,2098237338,-148.3416901,-18.13131523,136.8553772,3.303460121,-4.512188911,-7.869744301,1.43726933,-0.43972522,-0.006179064
158,2098254005,-148.3543396,-18.14759064,136.8644562,3.289757729,-4.563190937,-7.896342754,1.070489287,-0.558408082,-0.12812753
159,2098270672,-148.3642426,-18.16463852,136.8761597,3.281371593,-4.492511272,-7.93030405,1.295368791,-0.610568404,-0.28713119
160,2098287339,-148.3710632,-18.17816925,136.8826141,3.271308184,-4.425760746,-7.895039558,1.42110765,-0.68663156,0.006121435
161,2098304006,-148.384201,-18.19264984,136.8802643,3.276840687,-4.460161686,-7.946970463,0.9366436,-0.45565632,0.288514227
162,2098320673,-148.3907623,-18.19988632,136.879303,3.248733044,-4.475503445,-7.9245224,1.367423773,-0.871670663,0.45516333
163,2098337340,-148.4047699,-18.21012115,136.8840637,3.271758556,-4.523097992,-7.886370182,1.019474983,-0.862193823,0.136336386
164,2098354007,-148.4090881,-18.21461868,136.8953857,3.255311251,-4.512793541,-7.932013988,1.747144818,-1.387113333,-0.046621516
165,2098370674,-148.4060211,-18.21754456,136.9123383,3.284911871,-4.444572449,-7.937742233,2.221844196,-1.507896423,-0.054465409
166,2098387341,-148.411911,-18.21788216,136.9263916,3.277080774,-4.376366615,-7.905905724,1.69100821,-1.636318684,0.045238432
167,2098404008,-148.427536,-18.21727371,136.9348297,3.266890764,-4.414737225,-7.940113544,1.073793173,-1.618376732,0.197467491
168,2098420675,-148.4366302,-18.21215248,136.9411163,3.308202505,-4.384020329,-7.867178917,1.434343338,-1.781350613,0.460010529
169,2098437342,-148.4497986,-18.20297432,136.9399109,3.330980539,-4.434909821,-7.888593674,1.107217908,-1.848276496,0.834749937
170,2098454009,-148.4664612,-18.19152641,136.9425201,3.309199095,-4.547698975,-7.961551666,0.905319273,-1.968758702,0.916601658
171,2098470676,-148.4729156,-18.17983246,136.9490967,3.318026543,-4.512892246,-7.966897488,1.523174524,-1.990702391,0.923978209
172,2098487343,-148.4811859,-18.17260361,136.9558258,3.292618036,-4.469892979,-7.974442959,1.457362652,-1.823489785,0.697459459
173,2098504010,-148.4859924,-18.16699791,136.9621582,3.311647892,-4.402132034,-7.899866581,1.685898304,-1.763511062,0.620704591
174,2098520677,-148.4936066,-18.16472054,136.960022,3.327581882,-4.357493877,-7.887396812,1.436795592,-1.454999924,0.75713712
175,2098537344,-148.5032501,-18.16401672,136.9554749,3.313821793,-4.385320663,-7.918417931,1.263628244,-1.28356123,0.878835678
176,2098554011,-148.5167236,-18.16063309,136.9543915,3.316381693,-4.451753139,-7.918545246,1.061159611,-1.454743624,0.924016476
177,2098570678,-148.5365143,-18.16024017,136.9567261,3.297031641,-4.550273895,-7.957166672,0.757073045,-1.414800763,0.661127865
178,2098587345,-148.5445709,-18.16035271,136.959259,3.31591177,-4.471048355,-7.950134277,1.456965566,-1.378341079,0.671667516
179,2098604012,-148.5564423,-18.16293526,136.9530182,3.304353714,-4.46901226,-7.981938839,1.139252782,-1.107960582,0.846179485
180,2098620679,-148.5541534,-18.16155243,136.9457397,3.290182114,-4.417581558,-7.945038795,2.011954308,-1.340036988,0.934645772
181,2098637346,-148.560318,-18.16736412,136.9372559,3.306539297,-4.444924831,-7.886801243,1.481707215,-0.924150884,0.79798913
182,2098654013,-148.5760345,-18.1693306,136.9375153,3.333305836,-4.478291035,-7.830962658,1.026480198,-1.307137728,0.630546272
183,2098670680,-148.6071167,-18.17416763,136.9493408,3.391599178,-4.601983547,-7.880795479,0.264310271,-1.41755414,0.136490092
184,2098687347,-148.618454,-18.17720985,136.9577179,3.33122468,-4.560662746,-7.946416855,1.445260644,-1.515842795,0.202967852
185,2098704014,-148.6190338,-18.18724823,136.9589233,3.345147133,-4.449924469,-7.99195528,1.988794208,-0.996679783,0.257670164
186,2098720681,-148.6151428,-18.19890594,136.9525604,3.354994297,-4.307663918,-7.994504929,2.15104413,-0.741199553,0.505428255
187,2098737348,-148.6171112,-18.20179367,136.9435883,3.327063322,-4.254694939,-7.91584301,1.708930612,-1.028727651,1.062209845
188,2098754015,-148.6334381,-18.20435333,136.9321899,3.313436985,-4.312357426,-7.898549557,0.803265512,-0.960559487,1.230446935
189,2098770682,-148.6738739,-18.21155739,136.9281921,3.270167828,-4.404960632,-7.966456413,-0.490643233,-0.953080535,0.72157377
190,2098787349,-148.7243805,-18.20875549,136.9385681,3.24709487,-4.436131477,-7.930470467,-0.84329164,-1.851471543,0.408432871
191,2098804016,-148.7962799,-18.23314667,136.9544983,3.414053679,-4.592385292,-8.188987732,-1.98821795,-0.668075264,-0.784292936
192,2098820683,-148.7869568,-18.2357235,136.9670105,3.1073699,-4.486749172,-8.090285301,2.914007902,-1.826396704,-0.163953274
193,2098837350,-148.7768097,-18.23664665,137.0012512,3.274050474,-4.232093811,-7.643498421,3.329471588,-2.468839884,-1.045632005
194,2098854017,-148.7997742,-18.24825859,137.0541077,3.256933689,-4.613835812,-7.828866005,1.643855214,-2.392136574,-2.139966965
195,2098870684,-148.8451691,-18.24261665,137.1273651,3.348235369,-4.520033836,-7.716385841,0.629585862,-3.806969881,-2.479822159
196,2098887351,-148.886261,-18.23048973,137.1953278,3.225273848,-4.382780552,-7.650051594,0.819708943,-4.04796648,-2.117523909
197,2098904018,-148.911087,-18.22968292,137.2342682,3.407563925,-4.340927601,-7.95049715,1.315404296,-2.715695381,-1.219913721
198,2098920685,-148.8186035,-18.21136856,137.2223206,3.322399378,-4.12644434,-8.082913399,7.522143841,-2.306071997,1.51108551
199,2098937352,-148.7684631,-18.1912632,137.182663,3.416507959,-4.014248371,-7.858376026,4.441678047,-1.513947606,3.041136742
200,2098954019,-148.7632141,-18.17674446,137.1215668,3.337430239,-4.27431345,-8.052909851,1.290476799,-0.484169692,4.119745255
201,2098970686,-148.7422638,-18.16091347,137.05896,3.225333452,-4.30783987,-8.174246788,2.206341982,-0.492621809,4.273593426
202,2098987353,-148.7242126,-18.1504631,137.0084686,3.231347799,-4.523374081,-8.072576523,2.199074268,-0.452999026,3.713310003
203,2099004020,-148.737381,-18.15200996,136.9695435,3.250847101,-4.688758373,-8.046445847,0.611432731,-0.286055416,2.600233078
204,2099020687,-148.7527466,-18.15782928,136.9459076,3.263860941,-4.710391045,-8.026776314,0.862392366,-0.676168859,1.459629416
205,2099037354,-148.7566376,-18.16361809,136.9372253,3.314611673,-4.565327168,-7.950651169,1.789918065,-1.068388939,0.816853046
206,2099054021,-148.7624054,-18.17038918,136.930069,3.390849352,-4.441905022,-7.88781786,1.662264228,-1.000476956,0.823333025
207,2099070688,-148.7631073,-18.17088509,136.9196777,3.410337687,-4.439965725,-7.926751137,1.827568412,-1.110316873,1.388758898
208,2099087355,-148.7623138,-18.16675568,136.9028625,3.405774593,-4.477388382,-7.980406761,1.808371782,-1.178753972,1.829246163
209,2099104022,-148.7667542,-18.16453362,136.8834991,3.330397367,-4.445796967,-7.993972778,1.486829996,-1.071769834,1.801571488
