PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
869,748036781,12.593452,5.4916687,-11.81546,-2.1701155,1.0690789,1.7377487,166.08978,-26.021858,46.22087,4.190814,-0.866618,2.68252,-109.950337,11.505994,-23.064318
870,748053448,13.186111,5.0781555,-14.25111,-2.5383053,0.9929943,2.2486854,164.7819,-22.992342,48.608055,4.148509,-0.850068,2.719998,-107.203972,11.122788,-22.254184
871,748070115,13.724739,4.5646286,-16.451138,-2.5796947,0.845685,2.674029,160.04222,-20.977102,51.218437,4.105514,-0.835973,2.764565,-104.536602,10.77317,-21.400543
872,748086782,14.242424,3.980774,-18.514313,-2.4595814,0.65482473,3.0871177,152.77243,-19.181295,54.01087,4.064521,-0.825059,2.816017,-101.990395,10.453482,-20.500362
873,748103449,14.718651,3.3086395,-20.369453,-2.0690641,0.39824438,3.4468486,142.115,-18.019445,57.07956,4.030037,-0.818422,2.873464,-99.621812,10.153158,-19.549036
874,748120116,15.198601,2.5853996,-22.133583,-1.6768608,0.14098501,3.8548694,130.56216,-16.668568,60.043915,4.002089,-0.816072,2.937712,-97.445776,9.875349,-18.548304
875,748136783,15.684219,1.8126526,-23.804401,-1.2939339,-0.11518431,4.318409,118.13321,-15.064283,62.905663,3.980523,-0.817992,3.009685,-95.476889,9.624278,-17.499876
876,748153450,16.134499,0.95555115,-25.253922,-0.68973064,-0.42225242,4.751849,102.806854,-13.980883,65.93911,3.969027,-0.82503,3.088882,-93.763441,9.391263,-16.400891
877,748170117,16.55809,0.021015167,-26.497238,0.08279991,-0.7673242,5.177146,85.04627,-13.249371,69.070984,3.970407,-0.837819,3.175168,-92.346003,9.17044,-15.249708
878,748186784,16.802383,-0.6759453,-28.068665,0.56825066,-0.97438383,5.449636,73.17854,-14.034172,69.059555,3.979878,-0.854059,3.265995,-91.126361,8.936537,-14.098715
879,748203451,16.845184,-1.108654,-29.995766,0.7537699,-1.0324738,5.5432463,67.75838,-16.573166,65.60647,3.992441,-0.871267,3.358382,-89.997055,8.660318,-13.005274
880,748220118,16.762276,-1.421032,-32.02761,0.82215977,-1.016125,5.539956,65.14156,-20.226105,60.182144,4.006144,-0.888202,3.450715,-88.911362,8.323216,-12.002238
881,748236785,16.506325,-1.5239258,-34.3048,0.65462303,-0.87675357,5.3937325,67.628365,-25.38188,51.854347,4.017054,-0.902815,3.540611,-87.784223,7.900185,-11.137999
882,748253452,16.152222,-1.6083717,-36.471474,0.57970524,-0.7303755,5.1652393,69.80865,-31.589293,42.563057,4.026716,-0.914988,3.626698,-86.620746,7.373697,-10.428615
