PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
1193,4153110850,-27.08017159,71.29704285,56.98999405,-7.56485033,-4.061330795,2.751460552,-139.6801147,21.92208099,35.99726486
1194,4153127517,-27.8823967,71.93916321,58.02557755,-7.631732941,-4.780200958,2.852788448,-105.6551437,24.623909,35.81837463
1195,4153144184,-27.9878006,72.63921356,59.08416367,-7.820370197,-4.81868124,3.010551453,-65.39748383,27.54467583,37.41481781
1196,4153160851,-27.54535294,73.393013,60.16359329,-7.857718945,-4.380050659,3.293006897,-33.95808029,30.69508171,38.48352814
1197,4153177518,-26.74246025,74.18709564,61.24824142,-7.974945068,-3.877984762,3.609157085,-12.89234829,33.60063171,38.58869934
1198,4153194185,-25.71465874,74.98486328,62.31575012,-8.040161133,-3.568571568,3.995960236,1.342860699,34.90725708,37.11912918
1199,4153210852,-24.65383148,75.73801422,63.28239822,-8.301063538,-3.266512632,4.347032547,8.943694115,34.1512413,33.19715881
1200,4153227519,-23.83094978,76.39222717,64.05883789,-8.482284546,-2.792187691,4.561336994,5.56005764,30.68515205,27.058321
1201,4153244186,-23.49361801,76.91078186,64.54038239,-8.606703758,-2.569238901,4.589581013,-6.469722271,25.3301487,19.31839943
1202,4153260853,-23.67006874,77.28445435,64.63263702,-8.735789299,-2.759377241,4.507419586,-14.59839725,19.56436157,10.82983303
1203,4153277520,-24.36087418,77.49838257,64.24919128,-8.855100632,-2.923520565,4.348637581,-17.62134933,13.28650856,1.370038271
1204,4153294187,-25.55454445,77.5497818,63.33738327,-8.883621216,-3.006011248,4.234636307,-16.83893204,7.305673599,-8.671991348
1205,4153310854,-27.13388634,77.44396973,61.94611359,-9.017211914,-3.059989929,4.183808327,-11.89734173,1.862430334,-18.26204491
1206,4153327521,-28.96860123,77.18798065,60.19025803,-9.223727226,-3.028828144,4.202258587,-5.950927734,-3.14169383,-26.88082123
1207,4153344188,-30.89170265,76.79315948,58.26995468,-9.381558418,-2.801188231,4.251072407,-1.778085947,-8.04314518,-33.53134918
1208,4153360855,-32.82117844,76.2868042,56.32936859,-9.430463791,-2.625206709,4.150263309,-1.195729375,-11.95138359,-38.28330994
1209,4153377522,-34.69989014,75.70675659,54.43099976,-9.393857002,-2.617674589,3.985888243,-0.87922591,-14.0629921,-41.47647858
1210,4153394189,-36.49521637,75.07806396,52.57310104,-9.3346138,-2.704796553,3.88952589,1.469174623,-14.75092411,-44.03578568
1211,4153410856,-38.1692276,74.41872406,50.74263763,-9.26696682,-2.785338879,3.802126169,6.828876972,-14.37529278,-46.1763382
1212,4153427523,-39.67869949,73.74461365,48.94238663,-9.200461388,-2.81028223,3.764760494,14.60970974,-13.29059792,-47.66814423
1213,4153444190,-40.99920273,73.06787872,47.18867874,-9.092017174,-2.731366873,3.721977472,22.91797447,-11.92689133,-48.39134598
1214,4153460857,-42.16215897,72.40788269,45.47314072,-8.871594429,-2.57546854,3.639137506,29.81206131,-9.780856133,-48.33017349
1215,4153477524,-43.18942261,71.81214142,43.80379486,-9.105413437,-2.516453981,3.502875805,34.96405792,-5.853461742,-46.04816818
1216,4153494191,-43.96246719,71.34592438,42.28166199,-10.18888664,-2.661950827,3.55391407,41.54885483,-0.79986161,-39.38901901
1217,4153510858,-44.32252121,71.05059052,41.05786133,-11.75361919,-2.803151846,3.806787491,49.18227005,3.340420961,-28.52017593
1218,4153527525,-44.1092453,70.91078186,40.31080627,-13.10820675,-2.89584589,4.129401684,56.44710159,3.750602484,-15.51716232
1219,4153544192,-43.25896072,70.85477448,40.14212036,-13.28359509,-2.931014776,4.186118126,61.84949493,-0.56437701,-3.918033838
1220,4153560859,-41.96525574,70.76725769,40.40007401,-12.18053246,-2.931741476,4.003901005,64.27427673,-7.728027821,0.989977419
1221,4153577526,-40.50846481,70.51228333,40.77351379,-10.86854362,-3.179824352,3.630630255,67.5294342,-16.81974602,-3.6994524
1222,4153594193,-39.10612488,70.02480316,40.98104858,-9.563279152,-2.985085249,3.027572155,73.67662048,-25.57901764,-14.69386482
1223,4153610860,-37.90913391,69.3106842,40.86971283,-9.2676754,-2.748904943,2.223598003,79.34480286,-32.4986496,-27.68810081
1224,4153627527,-36.91881943,68.42854309,40.50562668,-9.537262917,-2.478147268,1.689431548,81.05387115,-37.67156982,-37.60616684
1225,4153644194,-36.11509323,67.43209839,40.00556946,-10.17400455,-2.483760834,1.552556515,77.29736328,-41.7591095,-43.83163834
1226,4153660861,-35.35482407,66.38835907,39.55551147,-10.87144184,-2.238792658,1.79803586,71.73447418,-45.06734085,-44.36751175
1227,4153677528,-34.64670944,65.29904175,39.22026062,-11.32602882,-2.509557962,1.82423079,62.12034607,-49.24124908,-43.43106079
1228,4153694195,-33.96492004,64.18756104,39.01183319,-11.07169247,-2.464815855,1.75055325,53.50468063,-52.51038742,-41.19680023
1229,4153710862,-33.42367172,63.04412079,38.83780289,-10.7422924,-2.573414564,1.680377483,43.13779068,-54.9385376,-41.13082123
1230,4153727529,-33.1011734,61.85804749,38.60730362,-10.37713242,-2.565052032,1.5481565,32.92808914,-56.43198395,-43.59289551
1231,4153744196,-32.94578552,60.6313858,38.3121109,-9.963069916,-2.799592257,1.304688215,26.18170166,-57.50669479,-46.47615433
1232,4153760863,-32.82530212,59.35543823,37.95191956,-9.722009659,-2.927819014,1.178767204,27.28240967,-58.86939621,-49.86759949
1233,4153777530,-32.70240784,58.04644012,37.49708176,-9.496688843,-3.020665646,0.920776248,32.04099655,-58.82477188,-53.65370178
1234,4153794197,-32.58466339,56.71620941,36.96977615,-9.414591789,-2.793001413,0.803524256,35.07805252,-58.46723175,-56.64996719
1235,4153810864,-32.48608017,55.37691498,36.39251328,-9.434511185,-2.716966152,0.778281808,36.03321838,-57.80552292,-58.77684402
1236,4153827531,-32.42442322,54.03517914,35.79330444,-9.511577606,-2.48345685,0.758243203,34.44327545,-57.25297546,-59.98694992
1237,4153844198,-32.44508743,52.69814682,35.1952858,-9.481355667,-2.273490667,0.764336109,28.9707737,-56.69829178,-60.36374283
1238,4153860865,-32.59240341,51.38009262,34.60637665,-9.292783737,-2.137189388,0.629017889,20.45977974,-55.47842407,-60.12817001
1239,4153877532,-32.88042068,50.10800171,34.03522873,-9.084222794,-2.054461718,0.497547746,10.69970417,-52.96577835,-58.80995941
1240,4153894199,-33.28674698,48.91547775,33.49178314,-8.920583725,-2.05077529,0.422055662,1.897208214,-48.88277817,-56.11845398
1241,4153910866,-33.75814438,47.83537674,32.99833298,-8.832221031,-2.107140303,0.473951787,-4.671057224,-43.6658783,-51.51473618
1242,4153927533,-34.2442894,46.8984375,32.57619095,-8.82934761,-2.155864,0.618358135,-9.029760361,-37.5124588,-45.0131073
1243,4153944200,-34.68004608,46.11644363,32.2492485,-8.80331707,-2.231358051,0.812887073,-10.40045452,-31.55574417,-37.05029297
1244,4153960867,-35.04706192,45.48477173,32.03225327,-8.737060547,-2.228363752,1.015186429,-11.15286541,-26.42168427,-28.50193214
1245,4153977534,-35.37527084,44.99793625,31.92160034,-8.631156921,-2.118972301,1.056389332,-13.42818546,-21.68692589,-20.07159233
1246,4153994201,-35.70414734,44.65120697,31.90830421,-8.415542603,-2.003234863,0.937778413,-17.60138702,-17.12028885,-11.98500729
1247,4154010868,-36.0642662,44.44311523,31.97286987,-8.112648964,-1.896206737,0.838473856,-22.74403954,-12.25996971,-4.529911041
1248,4154027535,-36.48797226,44.36994553,32.09300232,-7.758874416,-1.799765587,0.848990202,-28.87170219,-7.117092609,2.087466955
1249,4154044202,-37.00445938,44.43596649,32.24142838,-7.441567898,-1.77131176,0.944046319,-35.61291885,-1.165978789,7.983785152
1250,4154060869,-37.60162735,44.64710236,32.41945267,-7.314562798,-1.767506003,1.135686517,-41.69909668,4.925496578,14.23229313
1251,4154077536,-38.22009277,45.02091217,32.63870239,-7.276579857,-1.880935311,1.324432731,-44.74747086,11.42429256,21.62319756
1252,4154094203,-38.76160812,45.5640564,32.93516541,-7.322194576,-1.939958692,1.593949199,-43.48853683,17.17419434,30.54619026
1253,4154110870,-39.15195465,46.27731323,33.33966827,-7.339520931,-1.960386276,1.928684592,-39.20065308,22.11383057,40.49198914
1254,4154127537,-39.3521347,47.1585083,33.88563156,-7.381990433,-1.988469005,2.093607426,-34.18824768,26.17956161,51.29016495
1255,4154144204,-39.34272003,48.21943283,34.59384155,-7.619243145,-2.031245947,2.126547337,-29.18269348,30.53071404,62.9125061
1256,4154160871,-39.17501831,49.50096512,35.48098755,-8.320383072,-1.925107241,1.889296055,-28.34035683,36.80695343,76.19883728
1257,4154177538,-38.94681931,51.08669281,36.59395218,-10.01909924,-1.740183711,1.639831424,-35.98698807,46.4130249,93.49259186
1258,4154194205,-38.62386322,53.01499939,38.08084106,-12.04723167,-1.570610881,1.916402936,-49.26504135,55.22209549,115.6352692
1259,4154210872,-38.23459244,55.21870422,40.06806946,-12.62611866,-1.309791803,2.342135668,-71.5266037,59.5217514,137.3032074
1260,4154227539,-37.93211746,57.59043503,42.49411011,-11.48326969,-1.444633365,2.606343985,-101.3663025,61.68805695,151.5235748
1261,4154244206,-37.81137848,60.04086685,45.19567108,-9.85942173,-1.667534351,2.612274885,-129.6820984,63.87677002,156.84552
1262,4154260873,-37.88305283,62.4514389,47.93224716,-9.337337494,-3.117739201,2.801050901,-146.484024,65.08997345,151.4370575
1263,4154277540,-37.68112183,64.81868744,50.64712524,-8.989825249,-3.444811106,3.444236755,-132.0921478,67.26477814,144.5208588
1264,4154294207,-36.77441025,67.10160065,53.45125961,-9.629892349,-3.984447479,4.026473999,-97.50187683,66.9250412,137.7643127
1265,4154310874,-34.77284622,69.26365662,56.63564682,-10.45187092,-4.337440014,4.376646996,-55.53845978,63.05360413,133.7705994
1266,4154327541,-31.62763214,71.2199173,60.34434128,-10.94044399,-4.881524563,4.027936459,-18.99273872,56.31788254,127.5480881
1267,4154344208,-27.43843269,72.95316315,64.66118622,-11.09187794,-4.107730865,3.407962322,6.603373528,50.48170471,120.9205627
