PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
0,2283364588,83.78012085,-6.36088562,108.0187531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2283381255,84.89263153,-6.738101959,108.0794907,1.420337081,9.649003029,0.358813524,11.55592346,0.307653457,2.381207228,0.023672,0.160817,0.00598,0.192599,0.005128,0.039687
2,2283397922,85.88182068,-7.151210308,108.2652969,1.523165822,9.330459595,0.463885844,11.09445381,1.666670442,2.601355076,0.049058,0.316325,0.013711,0.377507,0.032906,0.083043
3,2283414589,86.56337738,-7.554811001,108.4225235,1.628382087,9.1975317,0.56931442,12.18988323,2.046609402,2.583951473,0.076198,0.469617,0.0232,0.580672,0.067016,0.126109
4,2283431256,87.02121735,-7.918896675,108.5873566,1.77557826,9.281567574,0.639854074,13.78535938,1.668790102,1.816857219,0.105791,0.62431,0.033864,0.810428,0.094829,0.15639
5,2283447923,87.35612488,-8.247449875,108.7723999,1.808837652,9.499568939,0.603760064,15.36946297,1.245290399,0.981172144,0.135938,0.782636,0.043927,1.066586,0.115584,0.172743
6,2283464590,87.64050293,-8.525343895,108.9456863,1.822346568,9.72527504,0.558991671,16.27379036,0.612457752,0.566470146,0.16631,0.944724,0.053244,1.337816,0.125792,0.182184
7,2283481257,87.9179306,-8.76184845,109.1016388,1.884887457,10.02101517,0.484536678,17.51620293,0.201719418,0.878228307,0.197725,1.111741,0.06132,1.629753,0.129154,0.196821
8,2283497924,88.1696167,-8.967544556,109.254776,1.915779591,10.206707,0.545201182,16.48949051,0.527538836,1.23165822,0.229655,1.281853,0.070407,1.904578,0.137946,0.217349
9,2283514591,88.35272217,-9.151959419,109.38974,1.871194482,10.27721977,0.670978963,13.23964691,0.77264595,1.758837938,0.260842,1.45314,0.08159,2.125239,0.150823,0.246663
10,2283531258,88.46932983,-9.313815117,109.4890289,1.800105691,10.06841564,0.817712307,10.40783882,0.465690315,2.149661779,0.290844,1.620947,0.095219,2.298703,0.158585,0.282491
11,2283547925,88.53813934,-9.451164246,109.5695343,1.786151171,9.738731384,0.868175328,8.768868446,-0.378773451,2.171201944,0.320613,1.783259,0.109689,2.444851,0.152272,0.318678
12,2283564592,88.60055542,-9.574276924,109.6322861,1.885807276,9.417821884,0.914741099,9.228219986,-1.162989736,2.309254646,0.352043,1.940223,0.124935,2.598655,0.132889,0.357166
13,2283581259,88.67690277,-9.684902191,109.6730957,1.964010119,9.204730988,0.941997707,10.63220787,-1.909811854,1.886837244,0.384777,2.093635,0.140635,2.775858,0.101059,0.388613
14,2283597926,88.76790619,-9.782329559,109.7216492,2.008994579,9.121564865,0.956779778,11.92574024,-2.077812195,1.158783078,0.41826,2.245661,0.156581,2.97462,0.066429,0.407926
15,2283614593,88.86981964,-9.865535736,109.7551041,2.02349329,9.127951622,0.908661842,12.7702055,-2.471787214,0.322515309,0.451985,2.397794,0.171725,3.187457,0.025233,0.413301
