PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
27,488721665,-63.41874313,74.65113831,-122.2073441,-9.360198021,-2.427978754,1.062798738,0.23395279,-2.611790895,1.647773862, 
28,488738332,-63.26871109,74.65345001,-122.0482712,-9.342432976,-2.426264286,1.064993024,0.288174897,-2.546491861,1.772584558, 
29,488754999,-63.12514877,74.65692902,-121.8908844,-9.323005676,-2.428736448,1.108287096,0.200080022,-2.438495874,1.81937933, 
30,488771666,-62.98806763,74.66111755,-121.7411575,-9.321593285,-2.438715219,1.08699286,0.045404915,-2.333304167,1.847271204, 
31,488788333,-62.86727524,74.66845703,-121.6070251,-9.328180313,-2.420314074,1.107147455,-0.019363202,-2.013107061,1.924813509, 
32,488805000,-62.75846863,74.67713928,-121.4752426,-9.343431473,-2.427925348,1.124311924,-0.158004731,-1.82024312,1.928796172, 
33,488821667,-62.65814972,74.68972015,-121.3607407,-9.366110802,-2.414762497,1.094640732,-0.08687827,-1.547736883,2.072816372, 
34,488838334,-62.56009293,74.70303345,-121.2422256,-9.366709709,-2.410897255,1.115211248,-0.108303294,-1.495102763,2.095995903, 
35,488855001,-62.46916962,74.71755981,-121.1370239,-9.371879578,-2.413863897,1.101416945,-0.12003392,-1.347471476,2.105050325, 
36,488871668,-62.3852272,74.73298645,-121.0329742,-9.371753693,-2.402485609,1.113166451,-0.047639623,-1.198930502,2.089260101, 
37,488888335,-62.30085373,74.74874115,-120.9300003,-9.367690086,-2.388628483,1.131803751,-0.043221433,-1.185048461,2.10232234, 
38,488905002,-62.22116089,74.76554871,-120.8300095,-9.361791611,-2.386705875,1.090742707,-0.112555012,-1.089282393,2.122850895, 
39,488921669,-62.14151382,74.78523254,-120.734169,-9.355545044,-2.38031435,1.061152339,-0.169645727,-1.020614862,2.278499603, 
40,488938336,-62.0687294,74.80605316,-120.64431,-9.343959808,-2.386161804,1.07528162,-0.102796569,-0.881115317,2.268497705, 
41,488955003,-61.99489594,74.82785797,-120.5557327,-9.323477745,-2.394288301,1.047671437,-0.057615768,-0.860266507,2.319530964, 
42,488971670,-61.93334198,74.85089874,-120.4805374,-9.337569237,-2.403960228,1.068475604,0.048388794,-0.631903768,2.279396057, 
43,488988337,-61.88963699,74.87687683,-120.4239655,-9.343654633,-2.412120819,1.080912948,0.078663006,-0.288770407,2.298426151, 
44,489005004,-61.85573578,74.9019165,-120.3768845,-9.353414536,-2.410006285,1.07903266,-0.001293441,-0.193683252,2.188009739, 
45,489021671,-61.82051468,74.92611694,-120.3288116,-9.364836693,-2.416615248,1.094555736,-0.067041241,-0.251145333,2.166021109, 
46,489038338,-61.78799438,74.95053864,-120.2836761,-9.366353035,-2.406166553,1.088723779,-0.100952461,-0.209742412,2.166456699, 
47,489055005,-61.76144791,74.97805023,-120.2442627,-9.352728844,-2.409062624,1.087681055,0.013645167,-0.007811874,2.26967597, 
48,489071672,-61.75225449,75.00707245,-120.2211533,-9.356446266,-2.395529509,1.103804469,-0.155622765,0.244325951,2.246509552, 
49,489088339,-61.75566864,75.03910828,-120.2094345,-9.351892471,-2.393574238,1.064985633,-0.216837123,0.500107229,2.321003675, 
50,489105006,-61.76626205,75.07230377,-120.2085876,-9.359932899,-2.405536175,1.053431988,-0.082857095,0.663055241,2.308389664, 
51,489121673,-61.78001785,75.10434723,-120.216095,-9.398900032,-2.407320738,1.042448759,0.083657488,0.709093988,2.210997105, 
52,489138340,-61.79145813,75.13560486,-120.218338,-9.425649643,-2.401400805,1.032150745,0.071875647,0.646112382,2.193977594, 
53,489155007,-61.77706909,75.1614151,-120.1936569,-9.413226128,-2.34674859,1.053707838,0.159125313,0.140645742,2.088145971, 
54,489171674,-61.75043488,75.18572998,-120.1594467,-9.394150734,-2.358025074,1.085225105,0.328514934,-0.034820464,2.073649168, 
55,489188341,-61.72172165,75.20998383,-120.1261826,-9.378834724,-2.374815226,1.051252365,0.344753355,-0.054747149,2.084098816, 
56,489205008,-61.70215988,75.23638916,-120.0989761,-9.352667809,-2.397461653,1.0204494,0.230840862,0.108527422,2.1445961, 
57,489221675,-61.70231628,75.26181793,-120.0884857,-9.357374191,-2.381181717,1.029179335,0.074987583,0.312468499,1.9662292, 
58,489238342,-61.71651077,75.28907776,-120.0895996,-9.350705147,-2.391853571,1.007716417,-0.133045167,0.508431256,1.991867542, 
59,489255009,-61.73163223,75.31684875,-120.0895615,-9.332335472,-2.373396158,1.014849305,-0.106113404,0.534236073,2.013625622, 
60,489271676,-61.73191452,75.34496307,-120.0754623,-9.367635727,-2.374281168,0.990725577,-0.13953799,0.328284383,2.156877518, 
61,489288343,-61.72072601,75.37453461,-120.0468903,-9.363419533,-2.358974218,0.994263172,-0.430357426,0.135664076,2.35189271, 
62,489305010,-61.71393585,75.40550995,-120.0166321,-9.389256477,-2.364845514,0.99414891,-0.569395959,0.200374559,2.416846514, 
63,489321677,-61.70750809,75.43575287,-119.988121,-9.413292885,-2.355736732,0.978244483,-0.52844125,0.18815729,2.369590998, 
64,489338344,-61.69585037,75.46309662,-119.9550476,-9.405779839,-2.356038094,0.95350045,-0.547548294,0.022852933,2.26252985, 
65,489355011,-61.67496872,75.48993683,-119.9176712,-9.407758713,-2.372695446,0.969788373,-0.258841962,-0.062712699,2.264476538, 
66,489371678,-61.66079712,75.51695251,-119.8862534,-9.415060043,-2.360874176,0.952386498,-0.324961156,0.013901292,2.242411137, 
67,489388345,-61.64636612,75.54249573,-119.8538971,-9.386229515,-2.366791248,0.931269884,-0.294879019,-0.033424571,2.166610241, 
68,489405012,-61.62602997,75.56608582,-119.8168182,-9.379846573,-2.386777163,0.988828599,-0.227696925,-0.164254248,2.103436708, 
69,489421679,-61.60279465,75.59004974,-119.7807999,-9.386946678,-2.379971027,0.980154097,-0.091975212,-0.164420739,2.137719154, 
70,489438346,-61.57423019,75.61553192,-119.7393265,-9.374926567,-2.388634682,0.998570085,-0.051494334,-0.187344104,2.256062746, 
71,489455013,-61.55369949,75.64291382,-119.7039719,-9.36995697,-2.393870831,0.983967066,-0.153612167,-0.048382394,2.322207451, 
72,489471680,-61.54759979,75.66882324,-119.6818695,-9.359937668,-2.386901855,0.965182066,-0.249909535,0.080615975,2.15871501, 
73,489488347,-61.53753281,75.69287109,-119.6557922,-9.385633469,-2.395572901,0.940836251,-0.190532863,-0.019004622,2.091513634, 
74,489505014,-61.52472687,75.71718597,-119.6307373,-9.398628235,-2.373873949,0.963096976,-0.138884872,-0.043067753,2.131008863, 
75,489521681,-61.49425507,75.73838043,-119.5833359,-9.398147583,-2.364622355,0.958896935,-0.276245803,-0.404975206,2.120546103, 
76,489538348,-61.45340347,75.76039886,-119.5236664,-9.393740654,-2.368620396,0.957137525,-0.258982807,-0.519335926,2.247405529, 
77,489555015,-61.41421509,75.78076172,-119.4673996,-9.408194542,-2.353600502,0.936869144,-0.207437262,-0.537674606,2.147528887, 
78,489571682,-61.37061691,75.79880524,-119.4076462,-9.413226128,-2.348437786,0.895254016,-0.198370367,-0.667415738,2.06131649, 
79,489588349,-61.31203461,75.81643677,-119.3302536,-9.418931961,-2.331183434,0.885572076,-0.261223912,-0.902156174,2.167916298, 
80,489605016,-61.24132156,75.83286285,-119.242363,-9.422355652,-2.33545804,0.889944613,-0.176753253,-1.090217471,2.183117867, 
81,489621683,-61.15914154,75.84426117,-119.1442337,-9.402742386,-2.316916943,0.891764104,-0.057961538,-1.370894074,1.996106625, 
82,489638350,-61.06557846,75.85366058,-119.036644,-9.413692474,-2.340527534,0.913279235,0.068315476,-1.560773969,1.9639498, 
83,489655017,-60.96483612,75.86005402,-118.9246063,-9.396510124,-2.349332094,0.935185373,0.23449707,-1.711466074,1.851682901, 
84,489671684,-60.85751724,75.86470032,-118.8023071,-9.395934105,-2.359189749,0.946372807,0.09309575,-1.887655735,1.834887266, 
85,489688351,-60.74953461,75.86733246,-118.6777649,-9.392757416,-2.367321968,0.948775351,-0.017775213,-1.98417747,1.760290623, 
86,489705018,-60.64803696,75.87132263,-118.5601425,-9.387154579,-2.371826887,0.965841711,-0.036459681,-1.867319345,1.798325419, 
87,489721685,-60.56212616,75.87545776,-118.4602051,-9.391366959,-2.379864931,0.936691046,-0.058268897,-1.665888429,1.710185647, 
88,489738352,-60.47506332,75.87978363,-118.3550644,-9.388958931,-2.365389347,0.908024907,-0.19486782,-1.714161992,1.755789042, 
89,489755019,-60.39282608,75.88201141,-118.2548752,-9.389048576,-2.35243845,0.920064867,-0.179084003,-1.719457507,1.622724652, 
90,489771686,-60.31871414,75.88508606,-118.1662369,-9.376976967,-2.350238085,0.954576433,0.02647713,-1.55087471,1.59485817, 
91,489788353,-60.25267792,75.88977051,-118.0884705,-9.393954277,-2.368350983,0.969722152,0.192133665,-1.368192077,1.609425187, 
92,489805020,-60.18001938,75.8939743,-118.0030212,-9.414031029,-2.374961853,0.932063818,0.177598462,-1.478525043,1.646550894, 
93,489821687,-60.08587265,75.89675903,-117.8911972,-9.446697235,-2.387345314,0.944594264,-0.061380837,-1.860993266,1.781715631, 
94,489838354,-59.98364258,75.89784241,-117.7709427,-9.430878639,-2.343255997,0.967438877,-0.117152497,-2.039923429,1.771188736, 
95,489855021,-59.87980652,75.89772034,-117.6509247,-9.444767952,-2.33862114,0.987330258,0.117568687,-2.051128864,1.706427097, 
