PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0,529721867,-125.340065,-56.40651703,-170.4114227,0,0,0,0,0,0, 
1,529738534,-125.3369217,-56.40852737,-170.3837128,8.359750748,-4.53895998,-3.212298155,1.526868939,0.788275599,1.973695278, 
2,529755201,-125.2821884,-56.3909111,-170.4253082,8.320371628,-4.530376911,-3.192883968,1.568643332,0.769360602,1.960620165, 
3,529771868,-125.2080002,-56.36621857,-170.4703064,8.282736778,-4.547646999,-3.209031582,1.412969351,0.789236128,1.931011677, 
4,529788535,-125.1386032,-56.32588577,-170.5439453,8.271990776,-4.539384365,-3.225839138,1.243310928,0.78625232,1.916118264, 
5,529805202,-125.0828094,-56.27825928,-170.5798187,8.308642387,-4.528842449,-3.228957415,1.210155368,0.678409994,2.096572399, 
6,529821869,-125.0366974,-56.23852158,-170.5776825,8.346662521,-4.528657436,-3.245433569,1.274904132,0.672493458,2.081076384, 
7,529838536,-124.9997711,-56.20763016,-170.5617218,8.365598679,-4.539496422,-3.226452351,1.526388764,0.556794465,1.929942369, 
8,529855203,-124.9593353,-56.18332672,-170.5706787,8.358148575,-4.541777134,-3.217617512,1.632150054,0.574499249,1.932484388, 
9,529871870,-124.9174423,-56.16501617,-170.5875702,8.341844559,-4.525350571,-3.207065105,1.484300852,0.692817211,1.850895524, 
10,529888537,-124.8724594,-56.15002441,-170.6091003,8.312638283,-4.532906532,-3.216262341,1.365841985,0.822058856,1.907755494, 
11,529905204,-124.8289185,-56.13389587,-170.6318359,8.310900688,-4.530677319,-3.219916105,1.279501677,0.764302194,1.949619651, 
12,529921871,-124.7818604,-56.11781311,-170.6433716,8.319169998,-4.520770073,-3.226114511,1.378878832,0.831240892,1.992200613, 
13,529938538,-124.7346268,-56.09998322,-170.6521759,8.34215641,-4.518897057,-3.242610216,1.540495038,0.70618701,2.069896698, 
14,529955205,-124.6918411,-56.08268738,-170.6618958,8.347382545,-4.519974709,-3.228830338,1.534450293,0.617515743,2.015277386, 
15,529971872,-124.6497955,-56.06487274,-170.6727753,8.340648651,-4.527095795,-3.215368271,1.53077507,0.561206281,2.073661804, 
16,529988539,-124.604538,-56.04994965,-170.6914215,8.347557068,-4.538928509,-3.189720631,1.503945708,0.73817724,2.021309376, 
17,530005206,-124.5605087,-56.0359993,-170.7092896,8.325788498,-4.538366795,-3.220297098,1.371950507,0.71416533,1.976884246, 
18,530021873,-124.5175476,-56.02249908,-170.7251587,8.324838638,-4.540004253,-3.224976063,1.348258972,0.705853999,1.918692112, 
19,530038540,-124.473587,-56.00883865,-170.7308197,8.328631401,-4.535009384,-3.225200653,1.30021596,0.764487863,1.949472189, 
20,530055207,-124.4275284,-55.99516296,-170.7446289,8.318668365,-4.518525124,-3.21964097,1.353720903,0.810974896,1.973163724, 
21,530071874,-124.380722,-55.98115158,-170.7553864,8.322511673,-4.520237923,-3.237929344,1.365995646,0.820073724,2.009207249, 
22,530088541,-124.333992,-55.96702194,-170.7737427,8.329721451,-4.520676613,-3.203032017,1.428183317,0.800736129,1.998001695, 
23,530105208,-124.2852554,-55.95301819,-170.7931824,8.343484879,-4.537466526,-3.235652685,1.450504661,0.840090096,2.032310009, 
24,530121875,-124.2353897,-55.93951797,-170.8122864,8.338129997,-4.526984215,-3.215385437,1.507365108,0.869045377,2.010168076, 
25,530138542,-124.1867218,-55.92683792,-170.8287201,8.336538315,-4.520598412,-3.218698978,1.482072473,0.864037991,1.955215693, 
26,530155209,-124.1382217,-55.91399765,-170.8444366,8.348489761,-4.532625198,-3.228239298,1.431314468,0.879386365,1.984497666, 
27,530171876,-124.0862045,-55.90052414,-170.871109,8.332337379,-4.509516716,-3.185373545,1.479978681,0.950858593,2.080122709, 
