PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
3928,589825462,106.7353592,-64.98915863,86.14910889,6.888566971,3.637946606,-0.630267024,10.47432899,-2.067543268,-45.36629486, 
3929,589842129,106.4157104,-64.2361145,86.62596893,6.52965498,3.49952507,-0.621321559,8.454548836,-2.431426287,-46.27745819, 
3930,589858796,106.1166229,-63.46369934,87.08411407,6.100773335,3.332709074,-0.623489261,8.509197235,-2.652748108,-47.35219193, 
3931,589875463,105.8513489,-62.66802979,87.55200195,5.795019627,3.173214436,-0.608482778,10.89275551,-2.222350121,-48.86407852, 
3932,589892130,105.5807648,-61.8650322,88.06427002,6.00228405,3.05415988,-0.431038499,12.75268078,-0.583238542,-49.72123337, 
3933,589908797,105.2475357,-61.13074112,88.62263489,7.173089981,2.965235949,-0.248396039,11.22764587,2.396855593,-46.18899918, 
3934,589925464,104.9085922,-60.61452103,89.12758636,9.143677711,2.738963604,-0.334465802,7.912615299,4.8765378,-33.21496582, 
3935,589942131,104.8192291,-60.41756439,89.37200928,10.71433258,3.012333632,-0.611801565,9.178192139,2.631528139,-12.7505455, 
3936,589958798,105.1440659,-60.59341431,89.17303467,11.6286602,3.893812895,-0.714326084,10.87241077,-4.270070553,12.22264862, 
3937,589975465,105.8188705,-61.12461853,88.45914459,11.54576111,4.770935535,-0.499016285,4.843835831,-12.92050457,36.78754807, 
3938,589992132,106.6909256,-61.92058182,87.32554626,10.85511494,4.60435915,-0.31076926,-5.702872276,-19.09904099,55.42452621, 
3939,590008799,107.6003342,-62.86058044,86.01892853,10.11498356,4.173012733,-0.067291565,-13.14615059,-19.4300251,65.09838104, 
3940,590025466,108.3939209,-63.86983109,84.74808502,9.517045021,3.854059219,-0.053571686,-18.79002571,-15.14939404,68.64478302, 
3941,590042133,108.9599228,-64.90613556,83.70801544,9.189559937,3.730365276,-0.371685326,-20.55932999,-6.99932766,68.03092194, 
3942,590058800,109.3160019,-65.95205688,83.00056458,9.053559303,3.845520973,-0.896562278,-15.49304295,2.539885759,65.56262207, 
3943,590075467,109.648468,-66.99149323,82.5682373,8.870079041,3.992108107,-1.276946902,-2.087803841,9.676627159,62.73855972, 
3944,590092134,110.1529922,-67.99533844,82.29709625,8.653225899,4.03412962,-1.63294661,16.98474693,13.28622341,59.24399567, 
3945,590108801,110.8727646,-68.92386627,82.14028931,8.306649208,3.962692499,-1.855600715,36.17599106,14.93040085,53.88410568, 
3946,590125468,111.8741531,-69.72886658,81.96823883,7.998708248,4.206707478,-2.083082914,52.17364502,12.85740757,46.8030014, 
3947,590142135,113.1014023,-70.37854767,81.65633392,7.968160629,4.549603462,-2.055436373,57.78900909,7.665629864,38.96079254, 
3948,590158802,114.4340668,-70.86052704,81.09568787,8.717603683,4.878283024,-1.720447302,49.97708511,0.100518279,31.47484779, 
3949,590175469,115.739769,-71.21349335,80.14286041,10.55913067,5.213550568,-1.187069297,26.03214645,-9.180186272,27.57166862, 
3950,590192136,117.0977173,-71.44934845,78.56871033,12.15435982,5.435157776,-0.968443573,-6.24967289,-22.11408234,26.64641571, 
3951,590208803,118.4116745,-71.54125214,76.40454102,12.17491341,5.578059673,-1.003184319,-42.54404068,-35.24050903,24.59856033, 
3952,590225470,119.3649902,-71.47775269,74.11888885,11.0991745,5.211103439,-1.213183641,-71.09893036,-41.26180649,18.20920181, 
3953,590242137,119.478714,-71.26953125,72.39572144,10.22109795,4.507530689,-1.462632298,-89.39550781,-36.2456665,5.882188797, 
3954,590258804,118.8524399,-70.94503784,71.49227905,9.80109024,3.550649405,-1.851084709,-87.0976181,-26.16237831,-7.904202461, 
3955,590275471,117.7487717,-70.53569031,71.42778015,9.718121529,3.125237942,-2.038717508,-68.11092377,-14.1165266,-20.47695732, 
3956,590292138,116.4760361,-70.08141327,71.97842407,9.890879631,3.082357645,-2.189160824,-43.48852539,-3.858110189,-28.79447937, 
3957,590308805,115.2810287,-69.61462402,72.83283234,9.86715889,3.396914005,-2.400847197,-21.81109047,2.321765184,-32.36374664, 
3958,590325472,114.3203964,-69.16644287,73.71485901,9.27892971,3.539670229,-2.721215248,-6.331002235,4.290668011,-31.6856575, 
3959,590342139,113.6498566,-68.73945618,74.46419525,8.190028191,3.816455364,-2.792927742,3.500075579,3.005442142,-29.42960167, 
3960,590358806,113.1378937,-68.32324219,75.01952362,6.961808681,3.934598923,-2.612169743,2.067705631,-0.048427336,-27.21904945, 
3961,590375473,112.6860046,-67.8994751,75.38903809,6.013948441,3.724557638,-2.467787266,-4.750021458,-3.601365805,-26.09530258, 
3962,590392140,112.280098,-67.45401001,75.58872223,5.463038921,3.522672176,-2.418688297,-11.48633575,-7.325221539,-25.8858757, 
3963,590408807,111.9378967,-66.98387146,75.62017059,5.306780338,3.417540789,-2.4060359,-16.99325371,-11.23927212,-25.85851669, 
3964,590425474,111.6993332,-66.49803925,75.48252869,5.439871311,3.289223194,-2.333507299,-20.10274696,-15.15232944,-25.29268646, 
3965,590442141,111.6102371,-66.01600647,75.18361664,5.835594654,3.238615513,-2.200311899,-19.9557724,-18.66697502,-23.65847588, 
3966,590458808,111.63414,-65.56575775,74.77889252,6.471353531,3.247793913,-2.072262764,-18.90055847,-20.48929214,-20.88691902, 
3967,590475475,111.7600555,-65.17453766,74.31415558,7.271111012,3.268888712,-2.014217854,-15.97637463,-20.74821663,-16.95600128, 
3968,590492142,111.9336472,-64.86009979,73.85718536,8.084119797,3.400862455,-2.083829165,-12.61843967,-19.03681755,-12.64526939, 
3969,590508809,112.099556,-64.62687683,73.46531677,8.674874306,3.436182022,-2.244321585,-9.496517181,-15.81129932,-8.653526306, 
3970,590525476,112.237587,-64.4651947,73.17313385,8.99112606,3.487538099,-2.35095048,-5.731414795,-11.90053368,-5.586114883, 
3971,590542143,112.3410034,-64.3613205,73.00084686,9.065639496,3.416959524,-2.381873369,-1.294651866,-7.754098892,-3.523725271, 
3972,590558810,112.3966141,-64.28805542,72.96421051,8.864853859,3.40067482,-2.461131573,3.170788527,-3.808039188,-3.151610851, 
3973,590575477,112.3873138,-64.22398376,73.04733276,8.454901695,3.343401432,-2.565319777,5.75509882,-0.714741766,-3.834292889, 
3974,590592144,112.2982864,-64.1645813,73.21671295,8.017227173,3.375699043,-2.625950575,5.628493786,1.489199162,-4.434410095, 
3975,590608811,112.1178207,-64.11369324,73.38899994,7.673048973,3.495971918,-2.555449247,0.296018779,1.778072119,-3.987455606, 
3976,590625478,111.8756409,-64.09783173,73.46196747,7.52750206,3.534686327,-2.462630272,-8.768271446,0.179071203,-1.056876183, 
3977,590642145,111.6289825,-64.14321899,73.36532593,7.591832161,3.536648989,-2.413628817,-18.19210434,-2.573765755,4.008290291, 
3978,590658812,111.4497986,-64.27045441,73.06475067,7.802401543,3.611648083,-2.354758024,-25.15906143,-5.723269939,10.52305794, 
3979,590675479,111.3649521,-64.4949646,72.57234192,8.122584343,3.660720587,-2.299100399,-29.89821434,-8.197874069,17.74432564, 
3980,590692146,111.3654099,-64.82987976,71.95970154,8.49253273,3.661562681,-2.227933168,-31.36021042,-8.548666954,24.98575592, 
3981,590708813,111.4377441,-65.28239441,71.28023529,8.880711555,3.779532909,-2.125653505,-30.78906822,-7.31819582,32.09141541, 
3982,590725480,111.579071,-65.85373688,70.55905914,9.19674015,3.919285536,-2.07016468,-29.07528496,-5.299228668,38.99178314, 
3983,590742147,111.7477036,-66.54186249,69.8286438,9.435791969,4.028625965,-2.033966541,-28.14115906,-2.411971807,45.43899155, 
3984,590758814,111.9434967,-67.34679413,69.08961487,9.562667847,4.172925949,-1.97289598,-27.21419525,0.638212144,51.82859802, 
3985,590775481,112.1571426,-68.2627182,68.33560944,9.448012352,4.26557827,-2.048099995,-27.21701622,3.576634407,57.88633728, 
3986,590792148,112.3613434,-69.27516937,67.61100769,9.15971756,4.373690128,-2.021233082,-26.43245506,7.226999283,62.72844315, 
3987,590808815,112.546608,-70.38356018,66.94551849,9.042063713,4.366056442,-2.053523064,-24.51022339,11.46293259,67.26287842, 
3988,590825482,112.8028259,-71.59329987,66.33234406,9.320280075,4.345152855,-2.277781248,-17.55142784,15.7134409,72.14201355, 
3989,590842149,113.3857498,-72.90656281,65.64673615,9.852470398,4.531965256,-2.729639053,-2.340970516,18.16305542,77.95051575, 
3990,590858816,114.6049576,-74.27602386,64.68648529,10.52874088,4.832785606,-3.38821125,19.75404358,17.34259605,82.23968506, 
3991,590875483,116.8166275,-75.5559082,63.20035553,10.71739388,5.110581398,-3.901997089,48.47776794,11.21488285,79.81600952, 
3992,590892150,119.8537827,-76.54212952,61.34740829,10.2412281,5.65857935,-3.830840588,76.23027039,3.309611559,65.36411285, 
3993,590908817,122.9727936,-77.09407043,59.55035782,9.689160347,6.066936016,-2.869844913,84.07707214,-4.892414093,41.64692688, 
3994,590925484,125.3225937,-77.12551117,58.29079437,9.57966423,6.10609436,-1.935714126,69.24475861,-14.04754543,11.61207294, 
3995,590942151,126.2776031,-76.63893127,57.99700165,10.10766602,5.723016262,-1.636896133,42.0723877,-21.46943665,-20.74259377, 
3996,590958818,125.7878494,-75.68836212,58.67652893,10.82553291,5.352497101,-1.782141566,12.14749622,-26.80282021,-51.24805832, 
3997,590975485,124.2350769,-74.3534317,59.98661423,11.453475,5.45569706,-1.848443627,-15.27135372,-30.44586945,-76.6394043, 
3998,590992152,122.0423126,-72.72073364,61.55438995,11.73305035,5.433523655,-1.828247786,-39.38527679,-32.3559761,-95.97253418, 
