PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
0,530134212,-97.80096,14.448727,-146.12167,-4.1784616,0.08049607,-1.6613424,-6.0293026,0.99789095,2.0477347,0.0,0.0,0.0,0.0,0.0,0.0
1,530150879,-97.76983,14.440971,-146.13724,-3.9152818,0.030488849,-1.8227198,-5.960124,1.0069858,2.0371983,-0.065255,0.000508,-0.030379,-0.099335,0.016783,0.033953
2,530167546,-97.737114,14.432816,-146.15372,-3.629541,-0.0238173,-1.9979563,-5.884628,1.0170122,2.026019,-0.125747,0.000111,-0.063678,-0.197412,0.033733,0.06772
3,530184213,-97.70333,14.424381,-146.17084,-3.325376,-0.08163071,-2.1845179,-5.803894,1.0277328,2.0143132,-0.18117,-0.00125,-0.100087,-0.294144,0.050862,0.101292
4,530200880,-97.65832,14.413139,-146.19357,-2.9186802,-0.15901613,-2.4338942,-5.6959677,1.0435765,1.9995646,-0.229815,-0.0039,-0.140652,-0.389077,0.068255,0.134618
5,530217547,-97.60429,14.399643,-146.22087,-2.42658,-0.25270367,-2.7356029,-5.5652666,1.0636489,1.9823124,-0.270258,-0.008112,-0.186245,-0.481831,0.085982,0.167657
6,530234214,-97.559715,14.388264,-146.24203,-2.1018896,-0.31436276,-2.9346142,-5.4739757,1.0845821,1.9743775,-0.305289,-0.013351,-0.235155,-0.573064,0.104058,0.200563
7,530250881,-97.525,14.37907,-146.25671,-1.9569817,-0.34162724,-3.0233288,-5.424902,1.1067519,1.9765829,-0.337905,-0.019045,-0.285544,-0.663479,0.122504,0.233506
8,530267548,-97.49264,14.370304,-146.26938,-1.8821754,-0.35546553,-3.069018,-5.391136,1.1312909,1.9836873,-0.369275,-0.024969,-0.336694,-0.753331,0.141359,0.266567
9,530284215,-97.46734,14.3630905,-146.27722,-1.9450016,-0.3429681,-3.0302649,-5.3891716,1.1575431,1.9989638,-0.401692,-0.030685,-0.387198,-0.843151,0.160651,0.299883
10,530300882,-97.435524,14.354137,-146.28784,-1.975029,-0.33671117,-3.011559,-5.376671,1.1887848,2.0148864,-0.434609,-0.036297,-0.437391,-0.932762,0.180464,0.333464
11,530317549,-97.396416,14.343277,-146.30168,-1.9630079,-0.3384626,-3.018569,-5.351259,1.2253146,2.0311139,-0.467326,-0.041938,-0.4877,-1.02195,0.200886,0.367316
12,530334216,-97.360725,14.333054,-146.31256,-2.0524998,-0.32077956,-2.9632683,-5.3482723,1.2650826,2.0543134,-0.501534,-0.047284,-0.537088,-1.111088,0.221971,0.401555
13,530350883,-97.32549,14.322754,-146.32214,-2.2082682,-0.29039693,-2.8672533,-5.358866,1.3089375,2.083015,-0.538338,-0.052124,-0.584876,-1.200402,0.243787,0.436272
14,530367550,-97.28884,14.3121605,-146.33963,-2.2820244,-0.2758354,-2.82135,-5.3596435,1.3311011,2.1023736,-0.576372,-0.056721,-0.631899,-1.289729,0.265972,0.471312
15,530384217,-97.251854,14.301537,-146.36517,-2.278287,-0.2762494,-2.822774,-5.3529625,1.3288423,2.111879,-0.614343,-0.061325,-0.678945,-1.378945,0.288119,0.50651
16,530400884,-97.2134,14.290508,-146.39552,-2.2446156,-0.2824638,-2.8424025,-5.344192,1.3149455,2.1176653,-0.651753,-0.066033,-0.726318,-1.468015,0.310035,0.541804
17,530417551,-97.17333,14.27911,-146.43312,-2.1452332,-0.3013686,-2.9021401,-5.3282547,1.2819712,2.1158373,-0.687507,-0.071056,-0.774687,-1.556819,0.331401,0.577068
18,530434218,-97.13555,14.268101,-146.47102,-2.1046476,-0.30906236,-2.9256973,-5.3281527,1.2443779,2.1168685,-0.722584,-0.076207,-0.823449,-1.645622,0.352141,0.612349
19,530450885,-97.10012,14.257488,-146.50897,-2.128829,-0.3044002,-2.9094105,-5.344974,1.2028737,2.1213138,-0.758064,-0.08128,-0.871939,-1.734705,0.372189,0.647704
20,530467552,-97.065056,14.246937,-146.55261,-2.1263113,-0.30496228,-2.9093032,-5.363373,1.1435039,2.1206036,-0.793503,-0.086363,-0.920427,-1.824095,0.391247,0.683047
21,530484219,-97.03123,14.23661,-146.60048,-2.1243935,-0.3055122,-2.9086447,-5.3886127,1.0689524,2.1169329,-0.82891,-0.091455,-0.968904,-1.913905,0.409063,0.718329
22,530500886,-96.995674,14.226685,-146.6358,-2.1270924,-0.3056177,-2.9060283,-5.4047337,1.0219097,2.114369,-0.864362,-0.096549,-1.017338,-2.003984,0.426095,0.753568
23,530517553,-96.958,14.217182,-146.65758,-2.1249876,-0.3071307,-2.9073272,-5.4088373,1.0044153,2.112202,-0.899778,-0.101668,-1.065793,-2.094131,0.442835,0.788771
24,530534220,-96.92036,14.208183,-146.67287,-2.1355991,-0.30653703,-2.901301,-5.4124336,0.99774957,2.1099346,-0.935371,-0.106777,-1.114148,-2.184338,0.459464,0.823937
25,530550887,-96.881966,14.199783,-146.67702,-2.1577415,-0.30416906,-2.888979,-5.410817,1.0132573,2.1083539,-0.971333,-0.111846,-1.162298,-2.274518,0.476352,0.859076
