PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
0,530134212,-162.4031372,-57.3643074,-173.4975281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,530150879,-162.3145447,-57.38488007,-173.5703735,8.205289841,-1.597129583,-4.979720116,2.418664694,1.10641098,0.313006401,0.136755,-0.026619,-0.082995,0.040311,0.01844,0.005217
2,530167546,-162.230072,-57.4160881,-173.6417389,8.19487381,-1.596984625,-5.017226696,2.390798092,0.983405948,0.265622884,0.273336,-0.053235,-0.166615,0.080158,0.03483,0.009644
3,530184213,-162.1733704,-57.42523956,-173.6479645,8.209806442,-1.605342388,-4.99379015,2.2030828,0.978603661,0.300737917,0.410166,-0.079991,-0.249845,0.116876,0.05114,0.014656
4,530200880,-162.1131897,-57.43928146,-173.6596832,8.208438873,-1.59751904,-4.993965149,2.475281477,1.078428984,0.260602802,0.546973,-0.106616,-0.333078,0.158131,0.069114,0.018999
5,530217547,-162.0651398,-57.45332718,-173.6730499,8.209897041,-1.59064877,-5.027142525,2.286785126,1.016933084,0.225308523,0.683805,-0.133127,-0.416864,0.196244,0.086063,0.022754
6,530234214,-162.0305023,-57.46097565,-173.6981659,8.209300995,-1.607974291,-4.989807606,2.343427658,0.91089654,0.11832428,0.820627,-0.159927,-0.500027,0.235301,0.101245,0.024726
7,530250881,-161.9897156,-57.4716835,-173.7402954,8.20249939,-1.599248886,-4.996378899,2.420457602,0.98389262,0.1468696,0.957335,-0.186581,-0.5833,0.275642,0.117643,0.027174
8,530267548,-161.9529419,-57.48123932,-173.7656555,8.193784714,-1.570994139,-5.012619495,2.222855806,0.9259184,0.185301483,1.093898,-0.212764,-0.666844,0.31269,0.133075,0.030262
9,530284215,-161.921814,-57.48848724,-173.7747192,8.189561844,-1.574028969,-5.004724026,2.402374983,0.831432998,0.143335059,1.230391,-0.238998,-0.750256,0.35273,0.146932,0.032651
10,530300882,-161.8966064,-57.49458694,-173.7655792,8.204395294,-1.574986696,-5.015584469,2.231038809,0.77581507,0.155577928,1.367131,-0.265248,-0.833849,0.389914,0.159862,0.035244
11,530317549,-161.8680725,-57.50269318,-173.7460327,8.198173523,-1.58044517,-5.003404617,2.539377213,0.895106196,0.104787953,1.503767,-0.291589,-0.917239,0.432237,0.17478,0.03699
12,530334216,-161.838562,-57.50931931,-173.7556152,8.21773243,-1.597542644,-5.012726307,2.47275877,0.815271378,0.197685197,1.640729,-0.318215,-1.000784,0.47345,0.188368,0.040285
13,530350883,-161.8049164,-57.51849747,-173.770401,8.250964165,-1.591552138,-5.00483799,2.424338102,0.990283072,0.271244913,1.778245,-0.344741,-1.084198,0.513856,0.204873,0.044806
14,530367550,-161.7662201,-57.52968597,-173.8171387,8.225719452,-1.585621595,-4.996063709,2.441332579,1.078659654,0.394531667,1.91534,-0.371168,-1.167466,0.554545,0.222851,0.051382
15,530384217,-161.7270203,-57.54478836,-173.8272705,8.232904434,-1.579419017,-5.024320602,2.372677088,1.27770865,0.369405538,2.052555,-0.397492,-1.251205,0.59409,0.244146,0.057539
16,530400884,-161.6851044,-57.55891418,-173.8750153,8.189691544,-1.601269603,-5.020190239,2.698189497,1.20250988,0.304362118,2.18905,-0.42418,-1.334875,0.63906,0.264188,0.062612
17,530417551,-161.6471558,-57.57236862,-173.9028473,8.199542046,-1.59745121,-4.994888783,2.527122021,1.19225204,0.22363089,2.325709,-0.450804,-1.418123,0.681179,0.284059,0.066339
18,530434218,-161.6097565,-57.58538818,-173.9418945,8.192772865,-1.588393927,-4.972030163,2.31047678,1.189754605,0.310688436,2.462255,-0.477277,-1.50099,0.719687,0.303888,0.071517
19,530450885,-161.5638733,-57.5977478,-173.9874268,8.167136192,-1.571494102,-5.007920265,2.83505106,1.11793685,0.297305852,2.598374,-0.503469,-1.584455,0.766938,0.32252,0.076472
20,530467552,-161.5350342,-57.60623169,-173.9918213,8.202240944,-1.576409817,-4.985821724,2.076120853,0.881941378,0.224514544,2.735078,-0.529742,-1.667552,0.80154,0.337219,0.080214
21,530484219,-161.5015259,-57.61359024,-174.0466309,8.238166809,-1.590446949,-4.991589069,2.434288502,0.784766734,0.204408541,2.872381,-0.556249,-1.750745,0.842111,0.350298,0.083621
22,530500886,-161.4684601,-57.62232971,-174.1079712,8.243862152,-1.584263444,-5.002645969,2.335129261,0.848042965,0.214999422,3.009779,-0.582653,-1.834122,0.88103,0.364432,0.087204
23,530517553,-161.4309082,-57.62907791,-174.1021881,8.244168282,-1.592636824,-5.018620968,2.510095358,0.738093972,0.310054511,3.147182,-0.609197,-1.917766,0.922865,0.376734,0.092372
24,530534220,-161.3969574,-57.63647842,-174.1039734,8.233047485,-1.602725506,-5.00026989,2.370212078,0.759788036,0.246214896,3.284399,-0.635909,-2.001104,0.962369,0.389397,0.096476
