PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
3735,591973112,-117.1287003,-75.57223511,-118.0724182,9.487010956,-2.083049059,-0.694200754,-5.466801643,-18.73695374,8.612884521,647.894154,-164.526785,-78.308415,358.38162,130.911021,149.665015
3736,591989779,-118.329216,-75.28870392,-116.902771,9.578614235,-2.177778721,-0.512940764,-4.080425262,-22.44432068,9.082295418,648.053798,-164.563081,-78.316964,358.313613,130.536949,149.816387
3737,592006446,-119.6208496,-74.96469879,-115.6338043,9.542423248,-2.064386606,-0.642350554,-1.557992578,-25.97990608,9.468783379,648.212838,-164.597487,-78.32767,358.287646,130.103951,149.9742
3738,592023113,-120.9082718,-74.57982635,-114.3408432,9.574700356,-2.026356936,-0.077444881,-1.493641496,-28.35982323,11.80317783,648.372416,-164.63126,-78.328961,358.262752,129.631287,150.17092
3739,592039780,-122.1642151,-74.1392746,-113.0037842,9.604228973,-2.39414072,-1.322888494,2.180495024,-31.2400322,13.44176674,648.532486,-164.671162,-78.351009,358.299094,129.11062,150.394949
3740,592056447,-123.3012009,-73.6760788,-111.8001404,9.492539406,-2.322751999,-2.333259821,2.79329443,-31.18268013,14.56449223,648.690695,-164.709875,-78.389897,358.345649,128.590909,150.637691
3741,592073114,-124.2536926,-73.24304199,-110.8178635,9.430661201,-2.166867733,-2.464081049,0.220218733,-27.51389885,14.40083885,648.847873,-164.745989,-78.430965,358.349319,128.132344,150.877705
3742,592089781,-125.059906,-72.87064362,-110.0242462,9.48615551,-2.397691488,-2.162631512,-2.313434124,-23.14301109,12.68891335,649.005976,-164.785951,-78.467009,358.310762,127.746627,151.089187
3743,592106448,-125.735672,-72.5308609,-109.3790054,9.853581429,-2.710346937,-1.65361762,-2.919827938,-20.25344658,12.12472343,649.170202,-164.831123,-78.494569,358.262098,127.40907,151.291266
3744,592123115,-126.3006058,-72.21527863,-108.8504715,10.01009941,-2.683672428,-2.069221258,-2.803487778,-18.02021027,11.80505371,649.337037,-164.875851,-78.529056,358.215373,127.108733,151.488017
3745,592139782,-126.720047,-71.95072937,-108.498703,9.947673798,-2.714174271,-2.436401844,-4.53736496,-13.69198132,11.09359074,649.502832,-164.921087,-78.569663,358.13975,126.880533,151.67291
3746,592156449,-126.9964294,-71.77213287,-108.3005981,9.887610435,-2.852662325,-2.524213552,-4.308339596,-8.528930664,8.464161873,649.667626,-164.968631,-78.611733,358.067944,126.738384,151.813979
3747,592173116,-127.0911484,-71.69338989,-108.2407379,9.623271942,-2.930832148,-2.538507223,-1.414614797,-2.858108044,5.231732368,649.828014,-165.017478,-78.654041,358.044367,126.690749,151.901175
3748,592189783,-126.9825745,-71.73186493,-108.3423157,9.506120682,-2.879825592,-2.783757925,1.609828711,3.805464745,1.436648488,649.986449,-165.065475,-78.700437,358.071197,126.754173,151.925119
3749,592206450,-126.6612396,-71.87317657,-108.6419449,9.555437088,-2.605571747,-2.540457964,3.068646193,10.47469044,-1.293717384,650.145706,-165.108901,-78.742778,358.122341,126.928751,151.903557
3750,592223117,-126.18116,-72.06819153,-109.0912399,9.525284767,-2.543737173,-2.297231436,4.137990952,14.53117085,-2.351049185,650.304461,-165.151297,-78.781065,358.191308,127.170937,151.864373
3751,592239784,-125.6317291,-72.27996063,-109.5942078,9.376440048,-2.534404993,-1.959836483,5.181671619,15.81690693,-2.76036644,650.460735,-165.193537,-78.813729,358.277669,127.434552,151.818367
3752,592256451,-125.0943146,-72.48629761,-110.0858994,9.227812767,-2.39860034,-1.815075636,5.092782974,15.32244205,-2.821055889,650.614532,-165.233514,-78.84398,358.362549,127.689926,151.771349
3753,592273118,-124.612648,-72.67399597,-110.5349503,9.172935486,-2.31757164,-1.595060349,4.08800745,13.94636917,-2.507440329,650.767414,-165.27214,-78.870564,358.430682,127.922365,151.729558
3754,592289785,-124.2322769,-72.82884979,-110.9018478,9.134959221,-2.350577116,-1.426531434,2.964568615,11.45740986,-1.9011482,650.919663,-165.311316,-78.89434,358.480091,128.113322,151.697872
