PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
5566,2376133110,10.23616,7.9299927,76.18241,-0.5488272,-0.20137858,-0.45612752,14.396208,-7.123495,-14.201887,4.723067,-2.163905,3.876974,8.674064,19.458909,-25.219209
5567,2376149777,10.055859,8.119438,75.69994,-0.5429554,-0.17398357,-0.46969092,14.648016,-7.365563,-13.961363,4.714018,-2.166805,3.869146,8.918198,19.33615,-25.451898
5568,2376166444,9.875389,8.301323,75.21792,-0.5368967,-0.1508398,-0.4819814,15.014826,-7.623442,-13.651171,4.70507,-2.169319,3.861113,9.168445,19.209093,-25.679418
5569,2376183111,9.711636,8.46624,74.7605,-0.5313921,-0.13335562,-0.48899424,15.577595,-7.9121933,-13.500299,4.696213,-2.171542,3.852963,9.428072,19.077223,-25.904423
5570,2376199778,9.543213,8.613304,74.2916,-0.5198307,-0.12378597,-0.4967363,16.014687,-8.080955,-12.985752,4.687549,-2.173605,3.844684,9.694983,18.94254,-26.120852
5571,2376216445,9.367786,8.742477,73.808105,-0.5019903,-0.122410774,-0.50595164,16.319056,-8.126424,-12.048042,4.679182,-2.175645,3.836251,9.966967,18.8071,-26.321653
5572,2376233112,9.2115135,8.844597,73.35009,-0.48159027,-0.12976027,-0.5101191,16.719475,-8.132442,-11.135237,4.671155,-2.177808,3.827749,10.245625,18.671559,-26.50724
5573,2376249779,9.070511,8.918007,72.91087,-0.4570608,-0.1467483,-0.5104939,17.148903,-8.064098,-10.123245,4.663537,-2.180254,3.819241,10.53144,18.537157,-26.675961
5574,2376266446,8.936848,9.009033,72.523285,-0.41956902,-0.13997531,-0.50388825,16.527193,-7.6744165,-9.033564,4.656544,-2.182587,3.810843,10.806893,18.40925,-26.82652
5575,2376283113,8.814732,9.118912,72.198006,-0.3683424,-0.10668659,-0.4888941,14.768837,-6.9414463,-7.9206853,4.650405,-2.184365,3.802695,11.05304,18.293559,-26.958531
5576,2376299780,8.706696,9.222824,71.917145,-0.3062086,-0.06365919,-0.4676553,12.333057,-5.951975,-6.6848674,4.645302,-2.185426,3.794901,11.258591,18.194359,-27.069945
5577,2376316447,8.61301,9.331879,71.69384,-0.23046398,-0.0017137527,-0.43875217,8.912035,-4.6314774,-5.347249,4.641461,-2.185455,3.787588,11.407125,18.117168,-27.159066
5578,2376333114,8.546257,9.414734,71.52163,-0.14688492,0.059183598,-0.40224457,5.1865764,-3.1387467,-3.9927254,4.639013,-2.184469,3.780884,11.493568,18.064856,-27.225611
5579,2376349781,8.5088005,9.46759,71.4028,-0.05528164,0.11762905,-0.3578664,1.1761836,-1.4709775,-2.6165955,4.638092,-2.182509,3.77492,11.513171,18.04034,-27.269221
5580,2376366448,8.4961815,9.514481,71.3549,0.049869537,0.19157887,-0.30400848,-3.7398133,0.5229359,-1.1994594,4.638923,-2.179316,3.769853,11.450841,18.049056,-27.289212
5581,2376383115,8.512829,9.547432,71.37978,0.16775131,0.27689838,-0.24030471,-9.437212,2.8189971,0.23855509,4.641719,-2.174701,3.765848,11.293554,18.096039,-27.285236
5582,2376399782,8.514519,9.572868,71.46136,0.24533081,0.37674713,-0.18003392,-13.606025,4.469304,1.5711937,4.645808,-2.168422,3.762847,11.066787,18.170527,-27.259049
5583,2376416449,8.498096,9.593483,71.604065,0.27824688,0.49406767,-0.12389016,-16.110996,5.4051514,2.7796435,4.650445,-2.160188,3.760782,10.79827,18.260613,-27.212722
5584,2376433116,8.48909,9.599823,71.82047,0.29115677,0.6249275,-0.06497431,-17.9737,6.063968,3.903571,4.655298,-2.149773,3.759699,10.498708,18.361679,-27.147662
5585,2376449783,8.476116,9.59388,72.109985,0.26918602,0.77129793,-0.0066821575,-18.567938,6.184382,4.8999577,4.659784,-2.136918,3.759588,10.189242,18.464752,-27.065996
5586,2376466450,8.486198,9.576149,72.49195,0.24481106,0.9363084,0.059637785,-19.413788,6.3649464,5.8427,4.663864,-2.121313,3.760582,9.865679,18.570834,-26.968618
5587,2376483117,8.522644,9.545265,72.97174,0.21961212,1.1204371,0.13484502,-20.591131,6.6378427,6.7251396,4.667524,-2.102639,3.762829,9.522493,18.681465,-26.856532
5588,2376499784,8.562832,9.50248,73.542206,0.16409588,1.3244662,0.21186113,-20.793701,6.4738817,7.465747,4.670259,-2.080565,3.76636,9.175931,18.789363,-26.732103
5589,2376516451,8.613384,9.447357,74.21111,0.084560394,1.5497155,0.29271984,-20.330528,5.99296,8.071098,4.671668,-2.054736,3.771239,8.837089,18.889246,-26.597585
